Detector,Profile,File,Threshold,Score,TP,TN,FP,FN,Total_Count
Variable50,reward_low_FN_rate,realAWSCloudwatch/ec2_disk_write_bytes_c0d644.csv,0.5783251263828065,2.7537888927532994,108,3020,3,297,3428
Variable50,reward_low_FN_rate,realAWSCloudwatch/ec2_cpu_utilization_fe7f93.csv,0.5783251263828065,2.7619193400909747,152,3020,3,253,3428
Variable50,reward_low_FN_rate,realAWSCloudwatch/ec2_cpu_utilization_24ae8d.csv,0.5783251263828065,1.8842531308811323,131,3024,2,271,3428
Variable50,reward_low_FN_rate,realAWSCloudwatch/ec2_cpu_utilization_53ea38.csv,0.5783251263828065,1.9940579000479226,302,3024,2,100,3428
Variable50,reward_low_FN_rate,realAWSCloudwatch/ec2_cpu_utilization_77c1ca.csv,0.5783251263828065,0.5821666698085096,286,3020,5,117,3428
Variable50,reward_low_FN_rate,realAWSCloudwatch/elb_request_count_8c0756.csv,0.5783251263828065,1.8851628515717977,396,3023,3,6,3428
Variable50,reward_low_FN_rate,realAWSCloudwatch/ec2_network_in_257a54.csv,0.5783251263828065,0.9972623910145683,399,3023,2,4,3428
Variable50,reward_low_FN_rate,realAWSCloudwatch/ec2_cpu_utilization_c6585a.csv,0.5783251263828065,-0.11,0,3427,1,0,3428
Variable50,reward_low_FN_rate,realAWSCloudwatch/ec2_cpu_utilization_825cc2.csv,0.5783251263828065,0.9969856001846444,285,3083,2,58,3428
Variable50,reward_low_FN_rate,realAWSCloudwatch/ec2_network_in_5abac7.csv,0.5783251263828065,1.9956035263766654,459,3545,2,15,4021
Variable50,reward_low_FN_rate,realAWSCloudwatch/iio_us-east-1_i-a2eb1cd9_NetworkIn.csv,0.5783251263828065,1.9722365896367977,118,928,3,8,1057
Variable50,reward_low_FN_rate,realAWSCloudwatch/grok_asg_anomaly.csv,0.5783251263828065,2.8753399303817977,255,3460,3,210,3928
Variable50,reward_low_FN_rate,realAWSCloudwatch/ec2_cpu_utilization_ac20cd.csv,0.5783251263828065,0.9986304796718958,287,3024,1,116,3428
Variable50,reward_low_FN_rate,realAWSCloudwatch/ec2_disk_write_bytes_1ef3de.csv,0.5783251263828065,0.6554449264986522,100,3545,3,373,4021
Variable50,reward_low_FN_rate,realAWSCloudwatch/rds_cpu_utilization_e47b3b.csv,0.5783251263828065,1.9925230974456163,354,3024,2,48,3428
Variable50,reward_low_FN_rate,realAWSCloudwatch/rds_cpu_utilization_cc0c53.csv,0.5783251263828065,1.9920481282688338,376,3023,3,26,3428
Variable50,reward_low_FN_rate,realAWSCloudwatch/ec2_cpu_utilization_5f5533.csv,0.5783251263828065,1.9940579000479226,389,3024,2,13,3428
