Detector,Profile,File,Threshold,Score,TP,TN,FP,FN,Total_Count
contextOSE,standard,artificialNoAnomaly/art_flatline.csv,0.76552734375,0.0,0,3428,0,0,4032
contextOSE,standard,realAdExchange/exchange-3_cpm_results.csv,0.76552734375,0.862098587352,1,1155,0,152,1538
contextOSE,standard,realKnownCause/ambient_temperature_system_failure.csv,0.76552734375,-0.318599859273,1,5789,2,725,7267
contextOSE,standard,realTraffic/TravelTime_451.csv,0.76552734375,0.86142179597,1,1621,0,216,2162
contextOSE,standard,realAWSCloudwatch/ec2_cpu_utilization_53ea38.csv,0.76552734375,0.438757782343,2,3022,4,400,4032
contextOSE,standard,realTraffic/speed_6005.csv,0.76552734375,0.732622001756,1,1885,1,238,2500
contextOSE,standard,artificialWithAnomaly/art_daily_jumpsdown.csv,0.76552734375,0.75067182427,1,3024,1,402,4032
contextOSE,standard,realTweets/Twitter_volume_GOOG.csv,0.76552734375,0.0496800021622,3,13659,1,1429,15842
contextOSE,standard,realAWSCloudwatch/ec2_cpu_utilization_24ae8d.csv,0.76552734375,1.72310160415,2,3026,0,400,4032
contextOSE,standard,artificialNoAnomaly/art_daily_perfect_square_wave.csv,0.76552734375,-0.11,0,3427,1,0,4032
contextOSE,standard,realTweets/Twitter_volume_KO.csv,0.76552734375,0.720925635949,2,13514,0,1585,15851
contextOSE,standard,artificialNoAnomaly/art_daily_no_noise.csv,0.76552734375,0.0,0,3428,0,0,4032
contextOSE,standard,realAWSCloudwatch/ec2_cpu_utilization_c6585a.csv,0.76552734375,-0.22,0,3426,2,0,4032
contextOSE,standard,artificialWithAnomaly/art_daily_nojump.csv,0.76552734375,-1.22,0,3023,2,403,4032
contextOSE,standard,realAWSCloudwatch/grok_asg_anomaly.csv,0.76552734375,0.629097234712,2,3461,2,463,4621
contextOSE,standard,realAWSCloudwatch/ec2_network_in_5abac7.csv,0.76552734375,1.54380671448,2,3545,2,472,4730
contextOSE,standard,realAdExchange/exchange-4_cpc_results.csv,0.76552734375,0.622257696424,2,1231,1,163,1643
contextOSE,standard,realAWSCloudwatch/ec2_cpu_utilization_fe7f93.csv,0.76552734375,0.533858008357,2,3021,2,403,4032
contextOSE,standard,realAWSCloudwatch/ec2_disk_write_bytes_c0d644.csv,0.76552734375,0.556844776111,2,3021,2,403,4032
contextOSE,standard,realAWSCloudwatch/iio_us-east-1_i-a2eb1cd9_NetworkIn.csv,0.76552734375,-2.11,0,930,1,126,1243
contextOSE,standard,artificialNoAnomaly/art_noisy.csv,0.76552734375,0.0,0,3428,0,0,4032
contextOSE,standard,realTraffic/occupancy_t4013.csv,0.76552734375,1.7360251845,2,1875,0,248,2500
contextOSE,standard,realAWSCloudwatch/ec2_cpu_utilization_825cc2.csv,0.76552734375,0.81109354691,2,3083,2,341,4032
contextOSE,standard,realKnownCause/rogue_agent_key_hold.csv,0.76552734375,-0.959262194153,1,1408,2,189,1882
