timestamp,value,anomaly_score,label,S(t)_standard,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate
2014-04-01 00:00:00,18.6221849224,0.0917474839910392,0,-0.11,-0.22,-0.11
2014-04-01 00:05:00,8.1634173476,0.1812777820832928,0,-0.11,-0.22,-0.11
2014-04-01 00:10:00,13.29238261,0.05295801753341345,0,-0.11,-0.22,-0.11
2014-04-01 00:15:00,11.667046219300001,0.04813458768812077,0,-0.11,-0.22,-0.11
2014-04-01 00:20:00,12.9403575532,0.05985206909618965,0,-0.11,-0.22,-0.11
2014-04-01 00:25:00,14.2773103688,0.04794233614559765,0,-0.11,-0.22,-0.11
2014-04-01 00:30:00,12.791480738099999,0.04518972589719486,0,-0.11,-0.22,-0.11
2014-04-01 00:35:00,12.563315353299998,0.035559867084514495,0,-0.11,-0.22,-0.11
2014-04-01 00:40:00,16.0599575695,0.04376670283228652,0,-0.11,-0.22,-0.11
2014-04-01 00:45:00,15.544639025999999,0.034431307244334595,0,-0.11,-0.22,-0.11
2014-04-01 00:50:00,17.1659841024,0.037195920866228784,0,-0.11,-0.22,-0.11
2014-04-01 00:55:00,10.749548793599999,0.0465526700612864,0,-0.11,-0.22,-0.11
2014-04-01 01:00:00,14.7048136073,0.03195981570648163,0,-0.11,-0.22,-0.11
2014-04-01 01:05:00,14.437142639300001,0.03646973916046547,0,-0.11,-0.22,-0.11
2014-04-01 01:10:00,12.0671159196,0.04959540426029753,0,-0.11,-0.22,-0.11
2014-04-01 01:15:00,13.3466329609,0.039455495875104274,0,-0.11,-0.22,-0.11
2014-04-01 01:20:00,11.451603576400002,0.038172302953464826,0,-0.11,-0.22,-0.11
2014-04-01 01:25:00,9.5602883738,0.04471741481972501,0,-0.11,-0.22,-0.11
2014-04-01 01:30:00,10.3518133173,0.0434057576779683,0,-0.11,-0.22,-0.11
2014-04-01 01:35:00,9.160650110399999,0.0335063034507269,0,-0.11,-0.22,-0.11
2014-04-01 01:40:00,15.5137653271,0.04460956124545853,0,-0.11,-0.22,-0.11
2014-04-01 01:45:00,15.2680013242,0.03926070069868702,0,-0.11,-0.22,-0.11
2014-04-01 01:50:00,18.4566700874,0.0319472425698533,0,-0.11,-0.22,-0.11
2014-04-01 01:55:00,16.0264625501,0.038301360360089805,0,-0.11,-0.22,-0.11
2014-04-01 02:00:00,8.5725042263,0.05098872875152157,0,-0.11,-0.22,-0.11
2014-04-01 02:05:00,17.726696913199998,0.03147541463648956,0,-0.11,-0.22,-0.11
2014-04-01 02:10:00,17.4894267924,0.032466339855849236,0,-0.11,-0.22,-0.11
2014-04-01 02:15:00,12.8765235285,0.03522853566605137,0,-0.11,-0.22,-0.11
2014-04-01 02:20:00,14.4444935558,0.049865073865677984,0,-0.11,-0.22,-0.11
2014-04-01 02:25:00,18.7368616572,0.03668619287834909,0,-0.11,-0.22,-0.11
2014-04-01 02:30:00,13.8553480023,0.04250133929438892,0,-0.11,-0.22,-0.11
2014-04-01 02:35:00,17.9585401121,0.037751533089346735,0,-0.11,-0.22,-0.11
2014-04-01 02:40:00,8.9134263359,0.04247606856703593,0,-0.11,-0.22,-0.11
2014-04-01 02:45:00,10.1015705558,0.043064026836177466,0,-0.11,-0.22,-0.11
2014-04-01 02:50:00,12.8483043779,0.03279700737694888,0,-0.11,-0.22,-0.11
2014-04-01 02:55:00,14.4323248917,0.03762123308688015,0,-0.11,-0.22,-0.11
2014-04-01 03:00:00,16.9785063705,0.04350063732732015,0,-0.11,-0.22,-0.11
2014-04-01 03:05:00,18.8708832666,0.03458450006691332,0,-0.11,-0.22,-0.11
2014-04-01 03:10:00,12.277366461199998,0.04423072688535678,0,-0.11,-0.22,-0.11
2014-04-01 03:15:00,8.5215719975,0.039908764602880516,0,-0.11,-0.22,-0.11
2014-04-01 03:20:00,16.8128865362,0.03799148560318786,0,-0.11,-0.22,-0.11
2014-04-01 03:25:00,14.6481879099,0.0313802808289987,0,-0.11,-0.22,-0.11
2014-04-01 03:30:00,10.1839714476,0.0381960216076228,0,-0.11,-0.22,-0.11
2014-04-01 03:35:00,13.4431130228,0.034698551015628604,0,-0.11,-0.22,-0.11
2014-04-01 03:40:00,16.1654127009,0.03513109063219946,0,-0.11,-0.22,-0.11
2014-04-01 03:45:00,16.474529657799998,0.03788691654902105,0,-0.11,-0.22,-0.11
2014-04-01 03:50:00,13.495802532,0.032537830143213084,0,-0.11,-0.22,-0.11
2014-04-01 03:55:00,11.357359831400002,0.0415819044421173,0,-0.11,-0.22,-0.11
2014-04-01 04:00:00,18.7111684024,0.04550458168963616,0,-0.11,-0.22,-0.11
2014-04-01 04:05:00,15.2969887205,0.03977311206314725,0,-0.11,-0.22,-0.11
2014-04-01 04:10:00,12.490612712799999,0.038140916004656585,0,-0.11,-0.22,-0.11
2014-04-01 04:15:00,11.0850954663,0.037238394784616886,0,-0.11,-0.22,-0.11
2014-04-01 04:20:00,16.042132813,0.03690401067441066,0,-0.11,-0.22,-0.11
2014-04-01 04:25:00,10.6640179015,0.05232127819730911,0,-0.11,-0.22,-0.11
2014-04-01 04:30:00,9.8888098787,0.038480344359469495,0,-0.11,-0.22,-0.11
2014-04-01 04:35:00,13.828172778599999,0.03505777514684688,0,-0.11,-0.22,-0.11
2014-04-01 04:40:00,11.1898613191,0.03588671199647845,0,-0.11,-0.22,-0.11
2014-04-01 04:45:00,14.917956594200001,0.042296548333505934,0,-0.11,-0.22,-0.11
2014-04-01 04:50:00,9.2973254236,0.03687127367811911,0,-0.11,-0.22,-0.11
2014-04-01 04:55:00,15.2043521502,0.03627652827094915,0,-0.11,-0.22,-0.11
2014-04-01 05:00:00,11.116261807999999,0.04884765537073787,0,-0.11,-0.22,-0.11
2014-04-01 05:05:00,8.0026722788,0.03919875147059343,0,-0.11,-0.22,-0.11
