Detector,Profile,File,Threshold,Score,TP,TN,FP,FN,Total_Count
expose,standard,realTraffic/TravelTime_387.csv,0.994787597656,-3.0,0,1876,0,249,2500
expose,standard,artificialNoAnomaly/art_daily_no_noise.csv,0.994787597656,0.0,0,3428,0,0,4032
expose,standard,realAWSCloudwatch/ec2_cpu_utilization_825cc2.csv,0.994787597656,0.392628553187,5,3079,6,338,4032
expose,standard,realAWSCloudwatch/ec2_disk_write_bytes_1ef3de.csv,0.994787597656,-6.92691040149,8,3473,75,465,4730
expose,standard,realTraffic/occupancy_6005.csv,0.994787597656,-1.11,0,1783,1,239,2380
expose,standard,realAWSCloudwatch/ec2_cpu_utilization_53ea38.csv,0.994787597656,-2.0,0,3026,0,402,4032
expose,standard,realAWSCloudwatch/iio_us-east-1_i-a2eb1cd9_NetworkIn.csv,0.994787597656,-2.0,0,931,0,126,1243
expose,standard,realKnownCause/machine_temperature_system_failure.csv,0.994787597656,-3.10731481414,3,19658,19,2265,22695
expose,standard,realTweets/Twitter_volume_CVS.csv,0.994787597656,0.309561021204,3,13572,5,1523,15853
expose,standard,realKnownCause/nyc_taxi.csv,0.994787597656,-5.0,0,8535,0,1035,10320
expose,standard,realTweets/Twitter_volume_GOOG.csv,0.994787597656,-1.08109217192,2,13652,8,1430,15842
expose,standard,realKnownCause/rogue_agent_key_hold.csv,0.994787597656,-2.0,0,1410,0,190,1882
expose,standard,realTweets/Twitter_volume_IBM.csv,0.994787597656,-1.87096907875,5,13523,30,1585,15893
expose,standard,realAdExchange/exchange-3_cpc_results.csv,0.994787597656,-3.0,0,1155,0,153,1538
expose,standard,realTraffic/TravelTime_451.csv,0.994787597656,-1.0,0,1621,0,217,2162
expose,standard,realKnownCause/ec2_request_latency_system_failure.csv,0.994787597656,0.726442074331,5,3080,2,341,4032
expose,standard,artificialWithAnomaly/art_load_balancer_spikes.csv,0.994787597656,-1.0,0,3025,0,403,4032
expose,standard,realAWSCloudwatch/ec2_network_in_257a54.csv,0.994787597656,-1.0,0,3025,0,403,4032
expose,standard,realTweets/Twitter_volume_AMZN.csv,0.994787597656,-4.0,0,13501,0,1580,15831
expose,standard,realTraffic/speed_7578.csv,0.994787597656,-0.404004210636,2,840,2,114,1127
expose,standard,realAWSCloudwatch/ec2_cpu_utilization_ac20cd.csv,0.994787597656,0.767312777016,2,3024,1,401,4032
expose,standard,realAWSCloudwatch/ec2_cpu_utilization_77c1ca.csv,0.994787597656,-3.38286498979,10,2981,44,393,4032
expose,standard,realKnownCause/cpu_utilization_asg_misconfiguration.csv,0.994787597656,-1.99551325909,2,15774,27,1497,18050
expose,standard,artificialNoAnomaly/art_noisy.csv,0.994787597656,0.0,0,3428,0,0,4032
expose,standard,realAWSCloudwatch/rds_cpu_utilization_cc0c53.csv,0.994787597656,-0.141984317169,2,3026,0,400,4032
expose,standard,artificialWithAnomaly/art_daily_jumpsdown.csv,0.994787597656,0.790642452485,2,3024,1,401,4032
expose,standard,realTraffic/occupancy_t4013.csv,0.994787597656,1.37926055765,2,1872,3,248,2500
expose,standard,realTweets/Twitter_volume_FB.csv,0.994787597656,-0.583380994708,2,13497,4,1580,15833
expose,standard,realAWSCloudwatch/grok_asg_anomaly.csv,0.994787597656,0.0389996884537,2,3459,4,463,4621
expose,standard,realTweets/Twitter_volume_CRM.csv,0.994787597656,-1.58491527337,3,13537,22,1590,15902
expose,standard,realAWSCloudwatch/ec2_network_in_5abac7.csv,0.994787597656,0.0185163480175,8,3530,17,466,4730
expose,standard,artificialNoAnomaly/art_daily_perfect_square_wave.csv,0.994787597656,0.0,0,3428,0,0,4032
expose,standard,realAdExchange/exchange-4_cpc_results.csv,0.994787597656,-3.0,0,1232,0,165,1643
expose,standard,realTweets/Twitter_volume_AAPL.csv,0.994787597656,-4.0,0,13564,0,1588,15902
expose,standard,realKnownCause/rogue_agent_key_updown.csv,0.994787597656,-0.48368768156,2,4021,14,528,5315
expose,standard,realAWSCloudwatch/ec2_disk_write_bytes_c0d644.csv,0.994787597656,-8.09689959727,16,2938,85,389,4032
expose,standard,realAWSCloudwatch/elb_request_count_8c0756.csv,0.994787597656,-2.0,0,3026,0,402,4032
expose,standard,realAdExchange/exchange-2_cpc_results.csv,0.994787597656,-1.0,0,1218,0,163,1624
expose,standard,realAdExchange/exchange-3_cpm_results.csv,0.994787597656,-1.0,0,1155,0,153,1538
expose,standard,realTraffic/speed_6005.csv,0.994787597656,-1.0,0,1886,0,239,2500
expose,standard,artificialWithAnomaly/art_daily_jumpsup.csv,0.994787597656,0.784011103458,2,3024,1,401,4032
expose,standard,artificialWithAnomaly/art_increase_spike_density.csv,0.994787597656,-1.0,0,3025,0,403,4032
expose,standard,realAdExchange/exchange-2_cpm_results.csv,0.994787597656,-2.0,0,1219,0,162,1624
expose,standard,realAWSCloudwatch/ec2_cpu_utilization_c6585a.csv,0.994787597656,0.0,0,3428,0,0,4032
expose,standard,artificialWithAnomaly/art_daily_flatmiddle.csv,0.994787597656,0.47616066436,1,3020,5,402,4032
expose,standard,realAWSCloudwatch/ec2_cpu_utilization_5f5533.csv,0.994787597656,-0.138449197924,1,3026,0,401,4032
expose,standard,realTweets/Twitter_volume_UPS.csv,0.994787597656,-2.23428210346,11,13474,57,1574,15866
expose,standard,realAdExchange/exchange-4_cpm_results.csv,0.994787597656,-0.373526424877,3,1232,1,161,1643
expose,standard,realTweets/Twitter_volume_KO.csv,0.994787597656,-4.10303722748,2,13494,20,1585,15851
expose,standard,artificialWithAnomaly/art_daily_nojump.csv,0.994787597656,-1.21319130132,0,3022,3,403,4032
expose,standard,realAWSCloudwatch/ec2_cpu_utilization_fe7f93.csv,0.994787597656,-3.65204372695,4,3000,23,401,4032
expose,standard,artificialNoAnomaly/art_flatline.csv,0.994787597656,0.0,0,3428,0,0,4032
expose,standard,artificialNoAnomaly/art_daily_small_noise.csv,0.994787597656,0.0,0,3428,0,0,4032
expose,standard,realAWSCloudwatch/ec2_cpu_utilization_24ae8d.csv,0.994787597656,-2.0,0,3026,0,402,4032
expose,standard,realKnownCause/ambient_temperature_system_failure.csv,0.994787597656,-2.0,0,5791,0,726,7267
expose,standard,realTraffic/speed_t4013.csv,0.994787597656,1.22886000407,4,1864,7,246,2495
expose,standard,realTweets/Twitter_volume_PFE.csv,0.994787597656,-0.794822356959,3,13505,15,1585,15858
expose,standard,realAWSCloudwatch/rds_cpu_utilization_e47b3b.csv,0.994787597656,1.49956648491,3,3024,2,399,4032
Totals,,,,-77.8669273997,120,298843,504,33375,365558
