Detector,Profile,File,Threshold,Score,TP,TN,FP,FN,Total_Count
expose,reward_low_FN_rate,realTraffic/TravelTime_387.csv,0.993524360657,-6.0,0,1876,0,249,2500
expose,reward_low_FN_rate,artificialNoAnomaly/art_daily_no_noise.csv,0.993524360657,0.0,0,3428,0,0,4032
expose,reward_low_FN_rate,realAWSCloudwatch/ec2_cpu_utilization_825cc2.csv,0.993524360657,0.392628553187,5,3079,6,338,4032
expose,reward_low_FN_rate,realAWSCloudwatch/ec2_disk_write_bytes_1ef3de.csv,0.993524360657,-9.76508031983,15,3447,101,458,4730
expose,reward_low_FN_rate,realTraffic/occupancy_6005.csv,0.993524360657,0.641272490375,1,1782,2,238,2380
expose,reward_low_FN_rate,realAWSCloudwatch/ec2_cpu_utilization_53ea38.csv,0.993524360657,-4.0,0,3026,0,402,4032
expose,reward_low_FN_rate,realAWSCloudwatch/iio_us-east-1_i-a2eb1cd9_NetworkIn.csv,0.993524360657,-4.0,0,931,0,126,1243
expose,reward_low_FN_rate,realKnownCause/machine_temperature_system_failure.csv,0.993524360657,-5.98519483622,5,19650,27,2263,22695
expose,reward_low_FN_rate,realTweets/Twitter_volume_CVS.csv,0.993524360657,1.95201686027,4,13570,7,1522,15853
expose,reward_low_FN_rate,realKnownCause/nyc_taxi.csv,0.993524360657,-10.0,0,8535,0,1035,10320
expose,reward_low_FN_rate,realTweets/Twitter_volume_GOOG.csv,0.993524360657,-4.2708084133,2,13632,28,1430,15842
expose,reward_low_FN_rate,realKnownCause/rogue_agent_key_hold.csv,0.993524360657,-4.0,0,1410,0,190,1882
expose,reward_low_FN_rate,realTweets/Twitter_volume_IBM.csv,0.993524360657,-3.3509259873,11,13503,50,1579,15893
expose,reward_low_FN_rate,realAdExchange/exchange-3_cpc_results.csv,0.993524360657,-6.0,0,1155,0,153,1538
expose,reward_low_FN_rate,realTraffic/TravelTime_451.csv,0.993524360657,-2.0,0,1621,0,217,2162
expose,reward_low_FN_rate,realKnownCause/ec2_request_latency_system_failure.csv,0.993524360657,2.49830813219,7,3079,3,339,4032
expose,reward_low_FN_rate,artificialWithAnomaly/art_load_balancer_spikes.csv,0.993524360657,-2.0,0,3025,0,403,4032
expose,reward_low_FN_rate,realAWSCloudwatch/ec2_network_in_257a54.csv,0.993524360657,-2.0,0,3025,0,403,4032
expose,reward_low_FN_rate,realTweets/Twitter_volume_AMZN.csv,0.993524360657,-8.0,0,13501,0,1580,15831
expose,reward_low_FN_rate,realTraffic/speed_7578.csv,0.993524360657,0.272119240167,5,838,4,111,1127
expose,reward_low_FN_rate,realAWSCloudwatch/ec2_cpu_utilization_ac20cd.csv,0.993524360657,0.767312777016,2,3024,1,401,4032
expose,reward_low_FN_rate,realAWSCloudwatch/ec2_cpu_utilization_77c1ca.csv,0.993524360657,-4.1525404223,14,2974,51,389,4032
expose,reward_low_FN_rate,realKnownCause/cpu_utilization_asg_misconfiguration.csv,0.993524360657,-3.75551325909,5,15758,43,1494,18050
expose,reward_low_FN_rate,artificialNoAnomaly/art_noisy.csv,0.993524360657,0.0,0,3428,0,0,4032
expose,reward_low_FN_rate,realAWSCloudwatch/rds_cpu_utilization_cc0c53.csv,0.993524360657,-1.14198431717,2,3026,0,400,4032
expose,reward_low_FN_rate,artificialWithAnomaly/art_daily_jumpsdown.csv,0.993524360657,-0.124300066016,2,3015,10,401,4032
expose,reward_low_FN_rate,realTraffic/occupancy_t4013.csv,0.993524360657,1.26926055765,2,1871,4,248,2500
expose,reward_low_FN_rate,realTweets/Twitter_volume_FB.csv,0.993524360657,-0.461944327344,4,13483,18,1578,15833
expose,reward_low_FN_rate,realAWSCloudwatch/grok_asg_anomaly.csv,0.993524360657,2.02495990292,4,3458,5,461,4621
expose,reward_low_FN_rate,realTweets/Twitter_volume_CRM.csv,0.993524360657,-1.23638437409,6,13523,36,1587,15902
expose,reward_low_FN_rate,realAWSCloudwatch/ec2_network_in_5abac7.csv,0.993524360657,-3.10811191654,14,3501,46,460,4730
expose,reward_low_FN_rate,artificialNoAnomaly/art_daily_perfect_square_wave.csv,0.993524360657,0.0,0,3428,0,0,4032
expose,reward_low_FN_rate,realAdExchange/exchange-4_cpc_results.csv,0.993524360657,-6.0,0,1232,0,165,1643
expose,reward_low_FN_rate,realTweets/Twitter_volume_AAPL.csv,0.993524360657,-8.11,0,13563,1,1588,15902
expose,reward_low_FN_rate,realKnownCause/rogue_agent_key_updown.csv,0.993524360657,-0.33322588892,5,4016,19,525,5315
expose,reward_low_FN_rate,realAWSCloudwatch/ec2_disk_write_bytes_c0d644.csv,0.993524360657,-12.0106117171,24,2909,114,381,4032
expose,reward_low_FN_rate,realAWSCloudwatch/elb_request_count_8c0756.csv,0.993524360657,-4.21746037445,0,3024,2,402,4032
expose,reward_low_FN_rate,realAdExchange/exchange-2_cpc_results.csv,0.993524360657,-2.0,0,1218,0,163,1624
expose,reward_low_FN_rate,realAdExchange/exchange-3_cpm_results.csv,0.993524360657,-2.0,0,1155,0,153,1538
