timestamp,value
2011-07-01 00:15:01,0.0826923076923
2011-07-01 01:15:01,0.099585492228
2011-07-01 02:15:01,0.0919727891156
2011-07-01 03:15:01,0.0857344632768
2011-07-01 04:15:01,0.0697883597884
2011-07-01 05:15:01,0.0599319727891
2011-07-01 06:15:01,0.0577127659574
2011-07-01 07:15:01,0.0459776536313
2011-07-01 08:15:01,0.0419008264463
2011-07-01 09:15:01,0.0377419354839
2011-07-01 10:15:01,0.0516666666667
2011-07-01 11:15:01,0.0498076923077
2011-07-01 12:15:01,0.061862745098
2011-07-01 13:15:01,0.0564473684211
2011-07-01 14:15:01,0.062131147541
2011-07-01 15:15:01,0.0537295081967
2011-07-01 16:15:01,0.0596853146853
2011-07-01 17:15:01,0.068132780083
2011-07-01 18:15:01,0.0657142857143
2011-07-01 19:15:01,0.0527979274611
2011-07-01 20:15:01,0.0539694656489
2011-07-01 21:15:01,0.0459240506329
2011-07-01 22:15:01,0.0369251336898
2011-07-01 23:15:01,0.0283863636364
2011-07-02 00:15:01,0.05625
2011-07-02 01:15:01,0.113229461756
2011-07-02 02:15:01,0.0985314685315
2011-07-02 03:15:01,0.0712969283276
2011-07-02 04:15:01,0.0548680351906
2011-07-02 05:15:01,0.051553133515
2011-07-02 06:15:01,0.0438325991189
2011-07-02 07:15:01,0.0522709163347
2011-07-02 08:15:01,0.0457868020305
2011-07-02 09:15:01,0.049765625
2011-07-02 10:15:01,0.0401526717557
2011-07-02 11:15:01,0.0434931506849
2011-07-02 12:15:01,0.0541447368421
2011-07-02 13:15:01,0.0599468085106
2011-07-02 14:15:01,0.0636595744681
2011-07-02 15:15:01,0.0492833876221
2011-07-02 16:15:01,0.0527987421384
2011-07-02 17:15:01,0.0502857142857
2011-07-02 18:15:01,0.054972826087
2011-07-02 19:15:01,0.05
2011-07-02 20:15:01,0.0478959810875
2011-07-02 21:15:01,0.0469897959184
2011-07-02 22:15:01,0.0216229116945
2011-07-02 23:15:01,0.0207590759076
2011-07-03 00:15:01,0.0457654075547
2011-07-03 01:15:01,0.080826873385
2011-07-03 02:15:01,0.0878548895899
2011-07-03 03:15:01,0.0750415512465
2011-07-03 04:15:01,0.0498603351955
2011-07-03 05:15:01,0.0387301587302
2011-07-03 06:15:01,0.0358910891089
2011-07-03 07:15:01,0.0492307692308
2011-07-03 08:15:01,0.0525465838509
2011-07-03 09:15:01,0.058202247191
2011-07-03 10:15:01,0.0567045454545
