Detector,Profile,File,Threshold,Score,TP,TN,FP,FN,Total_Count
relativeEntropy,reward_low_FN_rate,realTweets/Twitter_volume_CRM.csv,0.5,-3.24821222025,4,13558,1,1589,15902
relativeEntropy,reward_low_FN_rate,realAWSCloudwatch/ec2_cpu_utilization_24ae8d.csv,0.5,-1.24844919792,1,3025,1,401,4032
relativeEntropy,reward_low_FN_rate,artificialNoAnomaly/art_daily_small_noise.csv,0.5,-0.55,0,3423,5,0,4032
relativeEntropy,reward_low_FN_rate,artificialNoAnomaly/art_daily_no_noise.csv,0.5,0.0,0,3428,0,0,4032
relativeEntropy,reward_low_FN_rate,artificialWithAnomaly/art_daily_jumpsup.csv,0.5,0.86067182427,11,3025,0,392,4032
relativeEntropy,reward_low_FN_rate,realTraffic/speed_6005.csv,0.5,0.732622001756,3,1885,1,236,2500
relativeEntropy,reward_low_FN_rate,realTweets/Twitter_volume_FB.csv,0.5,1.39048222172,3,13498,3,1579,15833
relativeEntropy,reward_low_FN_rate,realKnownCause/cpu_utilization_asg_misconfiguration.csv,0.5,0.424230234496,12,15796,5,1487,18050
relativeEntropy,reward_low_FN_rate,artificialNoAnomaly/art_noisy.csv,0.5,-0.22,0,3426,2,0,4032
relativeEntropy,reward_low_FN_rate,realTweets/Twitter_volume_UPS.csv,0.5,0.429848987253,14,13524,7,1571,15866
relativeEntropy,reward_low_FN_rate,realTweets/Twitter_volume_AMZN.csv,0.5,-2.14551622299,7,13501,0,1573,15831
relativeEntropy,reward_low_FN_rate,realAdExchange/exchange-3_cpm_results.csv,0.5,0.752128157778,2,1154,1,151,1538
relativeEntropy,reward_low_FN_rate,realTweets/Twitter_volume_AAPL.csv,0.5,-2.69280924455,4,13560,4,1584,15902
relativeEntropy,reward_low_FN_rate,artificialWithAnomaly/art_daily_nojump.csv,0.5,-2.33,0,3022,3,403,4032
relativeEntropy,reward_low_FN_rate,realKnownCause/ambient_temperature_system_failure.csv,0.5,-2.39979253026,3,5779,12,723,7267
relativeEntropy,reward_low_FN_rate,realAWSCloudwatch/ec2_cpu_utilization_c6585a.csv,0.5,0.0,0,3428,0,0,4032
relativeEntropy,reward_low_FN_rate,realKnownCause/ec2_request_latency_system_failure.csv,0.5,2.03586905384,5,3082,0,341,4032
relativeEntropy,reward_low_FN_rate,realAWSCloudwatch/ec2_cpu_utilization_53ea38.csv,0.5,1.4599170584,3,3025,1,399,4032
relativeEntropy,reward_low_FN_rate,realKnownCause/rogue_agent_key_updown.csv,0.5,-4.48766861129,0,4030,5,530,5315
relativeEntropy,reward_low_FN_rate,realTweets/Twitter_volume_IBM.csv,0.5,1.17136672832,4,13548,5,1586,15893
relativeEntropy,reward_low_FN_rate,artificialNoAnomaly/art_flatline.csv,0.5,0.0,0,3428,0,0,4032
relativeEntropy,reward_low_FN_rate,realAdExchange/exchange-4_cpc_results.csv,0.5,-0.775484307886,3,1231,1,162,1643
relativeEntropy,reward_low_FN_rate,realTraffic/speed_t4013.csv,0.5,1.73071587178,3,1871,0,247,2495
relativeEntropy,reward_low_FN_rate,realAWSCloudwatch/ec2_cpu_utilization_825cc2.csv,0.5,0.92109354691,8,3084,1,335,4032
relativeEntropy,reward_low_FN_rate,realTweets/Twitter_volume_PFE.csv,0.5,-0.0945558816055,4,13516,4,1584,15858
relativeEntropy,reward_low_FN_rate,artificialNoAnomaly/art_daily_perfect_square_wave.csv,0.5,0.0,0,3428,0,0,4032
relativeEntropy,reward_low_FN_rate,realAWSCloudwatch/ec2_cpu_utilization_77c1ca.csv,0.5,0.23126912244,2,3017,8,401,4032
relativeEntropy,reward_low_FN_rate,realAWSCloudwatch/grok_asg_anomaly.csv,0.5,-3.3770401369,5,3461,2,460,4621
relativeEntropy,reward_low_FN_rate,realAWSCloudwatch/ec2_cpu_utilization_fe7f93.csv,0.5,-0.705984158693,3,3020,3,402,4032
relativeEntropy,reward_low_FN_rate,realAWSCloudwatch/ec2_network_in_5abac7.csv,0.5,-4.44,0,3543,4,474,4730
relativeEntropy,reward_low_FN_rate,realTraffic/TravelTime_387.csv,0.5,-0.820397274075,3,1873,3,246,2500
relativeEntropy,reward_low_FN_rate,artificialWithAnomaly/art_daily_jumpsdown.csv,0.5,0.601686647012,3,3023,2,400,4032
relativeEntropy,reward_low_FN_rate,realTraffic/speed_7578.csv,0.5,3.34891620107,5,841,1,111,1127
relativeEntropy,reward_low_FN_rate,artificialWithAnomaly/art_load_balancer_spikes.csv,0.5,0.779398691694,3,3024,1,400,4032
relativeEntropy,reward_low_FN_rate,realAWSCloudwatch/ec2_disk_write_bytes_1ef3de.csv,0.5,0.431673986013,3,3544,4,470,4730
relativeEntropy,reward_low_FN_rate,realAWSCloudwatch/elb_request_count_8c0756.csv,0.5,-1.13844919792,1,3026,0,401,4032
relativeEntropy,reward_low_FN_rate,artificialWithAnomaly/art_daily_flatmiddle.csv,0.5,0.885996850433,9,3024,1,394,4032
relativeEntropy,reward_low_FN_rate,realKnownCause/nyc_taxi.csv,0.5,3.83335967699,7,8534,1,1028,10320
