Detector,Profile,File,Threshold,Score,TP,TN,FP,FN,Total_Count
numentaNew,standard,realTweets/Twitter_volume_GOOG.csv,0.5126953125,0.611338206766,3,13658,2,1429,15842
numentaNew,standard,realTweets/Twitter_volume_AMZN.csv,0.5126953125,-4.10999974812,0,13500,1,1580,15831
numentaNew,standard,realAWSCloudwatch/ec2_cpu_utilization_77c1ca.csv,0.5126953125,-1.12991272753,0,3023,2,403,4032
numentaNew,standard,realTraffic/TravelTime_387.csv,0.5126953125,-1.2873152306,1,1876,0,248,2500
numentaNew,standard,realTweets/Twitter_volume_CRM.csv,0.5126953125,-1.30338014096,2,13539,20,1591,15902
numentaNew,standard,artificialNoAnomaly/art_daily_no_noise.csv,0.5126953125,-0.11,0,3427,1,0,4032
numentaNew,standard,realAWSCloudwatch/ec2_network_in_5abac7.csv,0.5126953125,-0.157530049003,1,3547,0,473,4730
numentaNew,standard,realTweets/Twitter_volume_IBM.csv,0.5126953125,-2.56064900502,2,13531,22,1588,15893
numentaNew,standard,artificialWithAnomaly/art_daily_jumpsdown.csv,0.5126953125,0.521668124615,1,3022,3,402,4032
numentaNew,standard,realKnownCause/machine_temperature_system_failure.csv,0.5126953125,-2.14336980423,1,19677,0,2267,22695
numentaNew,standard,realTweets/Twitter_volume_FB.csv,0.5126953125,1.27958392964,2,13497,4,1580,15833
numentaNew,standard,realKnownCause/ec2_request_latency_system_failure.csv,0.5126953125,1.98538099556,3,3082,0,343,4032
numentaNew,standard,realAWSCloudwatch/ec2_cpu_utilization_825cc2.csv,0.5126953125,0.291678868373,1,3082,3,342,4032
numentaNew,standard,realAWSCloudwatch/ec2_cpu_utilization_fe7f93.csv,0.5126953125,-1.23755505747,1,3022,1,404,4032
numentaNew,standard,realKnownCause/rogue_agent_key_updown.csv,0.5126953125,-2.11,0,4034,1,530,5315
numentaNew,standard,artificialNoAnomaly/art_flatline.csv,0.5126953125,0.0,0,3428,0,0,4032
numentaNew,standard,realTweets/Twitter_volume_CVS.csv,0.5126953125,1.83131005557,3,13568,9,1523,15853
numentaNew,standard,realTraffic/occupancy_t4013.csv,0.5126953125,-0.188640360006,1,1875,0,249,2500
numentaNew,standard,realTraffic/TravelTime_451.csv,0.5126953125,-1.0,0,1621,0,217,2162
numentaNew,standard,realAWSCloudwatch/ec2_cpu_utilization_ac20cd.csv,0.5126953125,0.874124955999,2,3025,0,401,4032
numentaNew,standard,realAdExchange/exchange-4_cpm_results.csv,0.5126953125,-4.0,0,1233,0,164,1643
numentaNew,standard,realAdExchange/exchange-4_cpc_results.csv,0.5126953125,-3.0,0,1232,0,165,1643
numentaNew,standard,artificialWithAnomaly/art_daily_jumpsup.csv,0.5126953125,0.851668124615,3,3025,0,400,4032
numentaNew,standard,realAWSCloudwatch/rds_cpu_utilization_e47b3b.csv,0.5126953125,0.76057263016,2,3016,10,400,4032
numentaNew,standard,realAWSCloudwatch/rds_cpu_utilization_cc0c53.csv,0.5126953125,-0.141984317169,1,3026,0,401,4032
numentaNew,standard,realTweets/Twitter_volume_KO.csv,0.5126953125,2.4611499425,5,13512,2,1582,15851
numentaNew,standard,realAWSCloudwatch/ec2_disk_write_bytes_c0d644.csv,0.5126953125,0.66703688819,6,3021,2,399,4032
numentaNew,standard,realKnownCause/rogue_agent_key_hold.csv,0.5126953125,-2.11,0,1409,1,190,1882
