Detector,Profile,File,Threshold,Score,TP,TN,FP,FN,Total_Count
htmjava,reward_low_FP_rate,realTraffic/occupancy_6005.csv,0.541650390625,-1.0,0,1784,0,239,2380
htmjava,reward_low_FP_rate,realAWSCloudwatch/ec2_cpu_utilization_77c1ca.csv,0.541650390625,-1.36005860211,0,3023,2,403,4032
htmjava,reward_low_FP_rate,artificialNoAnomaly/art_noisy.csv,0.541650390625,0.0,0,3428,0,0,4032
htmjava,reward_low_FP_rate,realAWSCloudwatch/ec2_network_in_5abac7.csv,0.541650390625,-0.377530049003,1,3546,1,473,4730
htmjava,reward_low_FP_rate,realAWSCloudwatch/ec2_cpu_utilization_c6585a.csv,0.541650390625,-2.64,0,3416,12,0,4032
htmjava,reward_low_FP_rate,realAdExchange/exchange-3_cpm_results.csv,0.541650390625,-1.21987806802,0,1154,1,153,1538
htmjava,reward_low_FP_rate,realTweets/Twitter_volume_AMZN.csv,0.541650390625,0.229695292953,4,13494,7,1576,15831
htmjava,reward_low_FP_rate,realAdExchange/exchange-2_cpc_results.csv,0.541650390625,-1.0,0,1218,0,163,1624
htmjava,reward_low_FP_rate,realAWSCloudwatch/ec2_cpu_utilization_24ae8d.csv,0.541650390625,-0.545531716902,3,3015,11,399,4032
htmjava,reward_low_FP_rate,realAWSCloudwatch/ec2_network_in_257a54.csv,0.541650390625,0.855326299622,1,3025,0,402,4032
htmjava,reward_low_FP_rate,realKnownCause/machine_temperature_system_failure.csv,0.541650390625,-0.278024920172,8,19662,15,2260,22695
htmjava,reward_low_FP_rate,realTweets/Twitter_volume_KO.csv,0.541650390625,1.80429521567,4,13510,4,1583,15851
htmjava,reward_low_FP_rate,realAWSCloudwatch/rds_cpu_utilization_e47b3b.csv,0.541650390625,1.71242101575,2,3026,0,400,4032
htmjava,reward_low_FP_rate,realTweets/Twitter_volume_CRM.csv,0.541650390625,2.40262853376,3,13558,1,1590,15902
htmjava,reward_low_FP_rate,realAdExchange/exchange-4_cpm_results.csv,0.541650390625,-0.738199762212,2,1231,2,162,1643
htmjava,reward_low_FP_rate,artificialNoAnomaly/art_daily_no_noise.csv,0.541650390625,0.0,0,3428,0,0,4032
htmjava,reward_low_FP_rate,realTweets/Twitter_volume_FB.csv,0.541650390625,0.619584107457,2,13496,5,1580,15833
htmjava,reward_low_FP_rate,realKnownCause/rogue_agent_key_hold.csv,0.541650390625,-1.11370102385,1,1409,1,189,1882
htmjava,reward_low_FP_rate,realAdExchange/exchange-4_cpc_results.csv,0.541650390625,0.2043788557,3,1230,2,162,1643
htmjava,reward_low_FP_rate,realAWSCloudwatch/rds_cpu_utilization_cc0c53.csv,0.541650390625,-0.141984317169,1,3026,0,401,4032
htmjava,reward_low_FP_rate,realAdExchange/exchange-3_cpc_results.csv,0.541650390625,-1.16245340262,1,1155,0,152,1538
htmjava,reward_low_FP_rate,realAdExchange/exchange-2_cpm_results.csv,0.541650390625,-2.0,0,1219,0,162,1624
htmjava,reward_low_FP_rate,realTweets/Twitter_volume_AAPL.csv,0.541650390625,0.827903001035,5,13558,6,1583,15902
htmjava,reward_low_FP_rate,realTweets/Twitter_volume_IBM.csv,0.541650390625,-3.33811964116,5,13529,24,1585,15893
htmjava,reward_low_FP_rate,realAWSCloudwatch/elb_request_count_8c0756.csv,0.541650390625,1.55972742505,3,3025,1,399,4032
htmjava,reward_low_FP_rate,realKnownCause/cpu_utilization_asg_misconfiguration.csv,0.541650390625,-1.02476567181,15,15792,9,1484,18050
htmjava,reward_low_FP_rate,artificialNoAnomaly/art_flatline.csv,0.541650390625,0.0,0,3428,0,0,4032
htmjava,reward_low_FP_rate,realTweets/Twitter_volume_UPS.csv,0.541650390625,0.0772448469263,9,13520,11,1576,15866
htmjava,reward_low_FP_rate,artificialWithAnomaly/art_increase_spike_density.csv,0.541650390625,0.305701643322,1,3022,3,402,4032
htmjava,reward_low_FP_rate,realAWSCloudwatch/ec2_cpu_utilization_825cc2.csv,0.541650390625,0.955724313387,5,3085,0,338,4032
htmjava,reward_low_FP_rate,realTraffic/TravelTime_387.csv,0.541650390625,-1.49220468889,1,1875,1,248,2500
htmjava,reward_low_FP_rate,realAWSCloudwatch/ec2_disk_write_bytes_c0d644.csv,0.541650390625,0.66836125246,5,3022,1,400,4032
htmjava,reward_low_FP_rate,artificialWithAnomaly/art_daily_jumpsdown.csv,0.541650390625,0.855326299622,1,3025,0,402,4032
htmjava,reward_low_FP_rate,realAWSCloudwatch/grok_asg_anomaly.csv,0.541650390625,0.270258349599,2,3461,2,463,4621
htmjava,reward_low_FP_rate,realAWSCloudwatch/ec2_disk_write_bytes_1ef3de.csv,0.541650390625,0.669135487735,2,3547,1,471,4730
htmjava,reward_low_FP_rate,realKnownCause/ambient_temperature_system_failure.csv,0.541650390625,0.450150117523,2,5785,6,724,7267
htmjava,reward_low_FP_rate,realAWSCloudwatch/iio_us-east-1_i-a2eb1cd9_NetworkIn.csv,0.541650390625,-2.22,0,930,1,126,1243
htmjava,reward_low_FP_rate,artificialNoAnomaly/art_daily_perfect_square_wave.csv,0.541650390625,0.0,0,3428,0,0,4032
htmjava,reward_low_FP_rate,realTraffic/speed_6005.csv,0.541650390625,0.389059428849,1,1884,2,238,2500
htmjava,reward_low_FP_rate,realTraffic/occupancy_t4013.csv,0.541650390625,-0.571894888329,1,1873,2,249,2500
htmjava,reward_low_FP_rate,realTraffic/speed_7578.csv,0.541650390625,-0.674438352193,2,840,2,114,1127
htmjava,reward_low_FP_rate,realAWSCloudwatch/ec2_cpu_utilization_53ea38.csv,0.541650390625,1.42045008364,4,3025,1,398,4032
htmjava,reward_low_FP_rate,artificialWithAnomaly/art_daily_flatmiddle.csv,0.541650390625,0.636304133707,4,3024,1,399,4032
htmjava,reward_low_FP_rate,realTraffic/TravelTime_451.csv,0.541650390625,-1.0,0,1621,0,217,2162
htmjava,reward_low_FP_rate,realAWSCloudwatch/ec2_cpu_utilization_ac20cd.csv,0.541650390625,0.874124955999,1,3025,0,402,4032
htmjava,reward_low_FP_rate,realTraffic/speed_t4013.csv,0.541650390625,1.98462491465,4,1871,0,246,2495
htmjava,reward_low_FP_rate,artificialNoAnomaly/art_daily_small_noise.csv,0.541650390625,-0.22,0,3427,1,0,4032
htmjava,reward_low_FP_rate,artificialWithAnomaly/art_load_balancer_spikes.csv,0.541650390625,0.294075869343,8,3022,3,395,4032
htmjava,reward_low_FP_rate,artificialWithAnomaly/art_daily_nojump.csv,0.541650390625,-1.0,0,3025,0,403,4032
htmjava,reward_low_FP_rate,realTweets/Twitter_volume_GOOG.csv,0.541650390625,-1.47011348809,5,13649,11,1427,15842
htmjava,reward_low_FP_rate,artificialWithAnomaly/art_daily_jumpsup.csv,0.541650390625,0.995336532092,3,3025,0,400,4032
htmjava,reward_low_FP_rate,realKnownCause/rogue_agent_key_updown.csv,0.541650390625,-2.44,0,4033,2,530,5315
htmjava,reward_low_FP_rate,realAWSCloudwatch/ec2_cpu_utilization_fe7f93.csv,0.541650390625,-1.12276900965,1,3023,0,404,4032
htmjava,reward_low_FP_rate,realAWSCloudwatch/ec2_cpu_utilization_5f5533.csv,0.541650390625,1.71603136566,2,3026,0,400,4032
htmjava,reward_low_FP_rate,realKnownCause/nyc_taxi.csv,0.541650390625,2.18042899002,5,8534,1,1030,10320
htmjava,reward_low_FP_rate,realTweets/Twitter_volume_PFE.csv,0.541650390625,0.269804682602,8,13512,8,1580,15858
