timestamp,value,anomaly_score,label,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,S(t)_standard
2015-02-26 21:42:53,53,0.0,0,0.0,0.0,0.0
2015-02-26 21:47:53,64,1.0,0,0.0,0.0,0.0
2015-02-26 21:52:53,49,0.042059347399,0,0.0,0.0,0.0
2015-02-26 21:57:53,48,0.123780393652,0,0.0,0.0,0.0
2015-02-26 22:02:53,22,3.43336253428e-07,0,0.0,0.0,0.0
2015-02-26 22:07:53,23,0.0399528116066,0,0.0,0.0,0.0
2015-02-26 22:12:53,17,0.0457640162713,0,0.0,0.0,0.0
2015-02-26 22:17:53,35,0.397403743212,0,0.0,0.0,0.0
2015-02-26 22:22:53,23,0.160486560925,0,0.0,0.0,0.0
2015-02-26 22:27:53,39,0.54732790093,0,0.0,0.0,0.0
2015-02-26 22:32:53,26,0.226828882281,0,0.0,0.0,0.0
2015-02-26 22:37:53,33,0.412149437485,0,0.0,0.0,0.0
2015-02-26 22:42:53,51,0.855577816827,0,0.0,0.0,0.0
2015-02-26 22:47:53,41,0.607020867456,0,0.0,0.0,0.0
2015-02-26 22:52:53,34,0.401077943852,0,0.0,0.0,0.0
2015-02-26 22:57:53,38,0.524077192043,0,0.0,0.0,0.0
2015-02-26 23:02:53,45,0.727124102618,0,0.0,0.0,0.0
2015-02-26 23:07:53,42,0.633597796093,0,0.0,0.0,0.0
2015-02-26 23:12:53,39,0.534296652383,0,0.0,0.0,0.0
2015-02-26 23:17:53,40,0.566521941721,0,0.0,0.0,0.0
2015-02-26 23:22:53,24,0.112968467751,0,0.0,0.0,0.0
2015-02-26 23:27:53,36,0.451630800617,0,0.0,0.0,0.0
2015-02-26 23:32:53,18,0.045931415894,0,0.0,0.0,0.0
2015-02-26 23:37:53,25,0.166643525128,0,0.0,0.0,0.0
2015-02-26 23:42:53,21,0.102790586196,0,0.0,0.0,0.0
2015-02-26 23:47:53,13,0.030853018021,0,0.0,0.0,0.0
2015-02-26 23:52:53,7,0.0139520668182,0,0.0,0.0,0.0
2015-02-26 23:57:53,18,0.122227861232,0,0.0,0.0,0.0
2015-02-27 00:02:53,18,0.132154670427,0,0.0,0.0,0.0
2015-02-27 00:07:53,28,0.369780757621,0,0.0,0.0,0.0
2015-02-27 00:12:53,14,0.0837514012421,0,0.0,0.0,0.0
2015-02-27 00:17:53,25,0.30825077053,0,0.0,0.0,0.0
2015-02-27 00:22:53,26,0.338767649079,0,0.0,0.0,0.0
2015-02-27 00:27:53,15,0.106382105501,0,0.0,0.0,0.0
2015-02-27 00:32:53,16,0.13032511929,0,0.0,0.0,0.0
2015-02-27 00:37:53,20,0.215404102415,0,0.0,0.0,0.0
2015-02-27 00:42:53,13,0.0967203542496,0,0.0,0.0,0.0
2015-02-27 00:47:53,19,0.210754454761,0,0.0,0.0,0.0
2015-02-27 00:52:53,13,0.107610709726,0,0.0,0.0,0.0
2015-02-27 00:57:53,17,0.184071638045,0,0.0,0.0,0.0
2015-02-27 01:02:53,14,0.134502487,0,0.0,0.0,0.0
2015-02-27 01:07:53,24,0.372328794741,0,0.0,0.0,0.0
2015-02-27 01:12:53,19,0.241792506166,0,0.0,0.0,0.0
2015-02-27 01:17:53,8,0.0632946214003,0,0.0,0.0,0.0
2015-02-27 01:22:53,10,0.0932029358703,0,0.0,0.0,0.0
2015-02-27 01:27:53,9,0.087467067828,0,0.0,0.0,0.0
2015-02-27 01:32:53,17,0.234606293198,0,0.0,0.0,0.0
2015-02-27 01:37:53,9,0.0956011349431,0,0.0,0.0,0.0
2015-02-27 01:42:53,16,0.225442939903,0,0.0,0.0,0.0
2015-02-27 01:47:53,17,0.252155007406,0,0.0,0.0,0.0
2015-02-27 01:52:53,17,0.255241727932,0,0.0,0.0,0.0
2015-02-27 01:57:53,22,0.392170820247,0,0.0,0.0,0.0
2015-02-27 02:02:53,13,0.17048239313,0,0.0,0.0,0.0
2015-02-27 02:07:53,13,0.174825279968,0,0.0,0.0,0.0
2015-02-27 02:12:53,15,0.22143204698,0,0.0,0.0,0.0
2015-02-27 02:17:53,7,0.0859995885492,0,0.0,0.0,0.0
2015-02-27 02:22:53,29,0.63013665941,0,0.0,0.0,0.0
2015-02-27 02:27:53,62,0.997775146364,0,0.0,0.0,0.0
2015-02-27 02:32:53,26,0.519314958415,0,0.0,0.0,0.0
2015-02-27 02:37:53,28,0.576644267133,0,0.0,0.0,0.0
2015-02-27 02:42:53,85,0.999993678292,0,0.0,0.0,0.0
2015-02-27 02:47:53,70,0.997544919813,0,0.0,0.0,0.0
2015-02-27 02:52:53,36,0.7077467254,0,0.0,0.0,0.0
2015-02-27 02:57:53,39,0.766018836404,0,0.0,0.0,0.0
2015-02-27 03:02:53,28,0.51501411065,0,0.0,0.0,0.0
2015-02-27 03:07:53,40,0.783598547093,0,0.0,0.0,0.0
2015-02-27 03:12:53,176,1.0,0,0.0,0.0,0.0
2015-02-27 03:17:53,205,1.0,0,0.0,0.0,0.0
2015-02-27 03:22:53,164,0.999982318712,0,0.0,0.0,0.0
2015-02-27 03:27:53,116,0.989701757693,0,0.0,0.0,0.0
2015-02-27 03:32:53,14,0.277525839713,0,0.0,0.0,0.0
2015-02-27 03:37:53,23,0.36847532449,0,0.0,0.0,0.0
2015-02-27 03:42:53,18,0.318347353644,0,0.0,0.0,0.0
2015-02-27 03:47:53,17,0.309834297904,0,0.0,0.0,0.0
2015-02-27 03:52:53,18,0.32131085936,0,0.0,0.0,0.0
2015-02-27 03:57:53,19,0.332862347393,0,0.0,0.0,0.0
2015-02-27 04:02:53,18,0.323818534283,0,0.0,0.0,0.0
2015-02-27 04:07:53,21,0.35650873846,0,0.0,0.0,0.0
2015-02-27 04:12:53,21,0.357509152643,0,0.0,0.0,0.0
2015-02-27 04:17:53,15,0.29607889606,0,0.0,0.0,0.0
2015-02-27 04:22:53,11,0.258688036036,0,0.0,0.0,0.0
2015-02-27 04:27:53,22,0.373884340991,0,0.0,0.0,0.0
2015-02-27 04:32:53,13,0.280014657762,0,0.0,0.0,0.0
2015-02-27 04:37:53,5,0.208064286273,0,0.0,0.0,0.0
2015-02-27 04:42:53,18,0.336376178667,0,0.0,0.0,0.0
2015-02-27 04:47:53,16,0.316105881223,0,0.0,0.0,0.0
2015-02-27 04:52:53,14,0.296451080323,0,0.0,0.0,0.0
2015-02-27 04:57:53,19,0.351430865073,0,0.0,0.0,0.0
2015-02-27 05:02:53,14,0.298428022882,0,0.0,0.0,0.0
2015-02-27 05:07:53,7,0.230890956458,0,0.0,0.0,0.0
2015-02-27 05:12:53,17,0.334430897024,0,0.0,0.0,0.0
2015-02-27 05:17:53,10,0.261989419736,0,0.0,0.0,0.0
2015-02-27 05:22:53,12,0.283829339274,0,0.0,0.0,0.0
2015-02-27 05:27:53,23,0.408462342314,0,0.0,0.0,0.0
2015-02-27 05:32:53,11,0.274744871863,0,0.0,0.0,0.0
2015-02-27 05:37:53,16,0.329876189287,0,0.0,0.0,0.0
2015-02-27 05:42:53,8,0.246689133625,0,0.0,0.0,0.0
2015-02-27 05:47:53,14,0.310767464625,0,0.0,0.0,0.0
2015-02-27 05:52:53,11,0.279627813293,0,0.0,0.0,0.0
2015-02-27 05:57:53,9,0.260283065488,0,0.0,0.0,0.0
2015-02-27 06:02:53,6,0.232103846382,0,0.0,0.0,0.0
2015-02-27 06:07:53,12,0.295307941724,0,0.0,0.0,0.0
2015-02-27 06:12:53,20,0.388814002224,0,0.0,0.0,0.0
2015-02-27 06:17:53,5,0.224883929903,0,0.0,0.0,0.0
2015-02-27 06:22:53,8,0.256256793846,0,0.0,0.0,0.0
2015-02-27 06:27:53,11,0.289433647497,0,0.0,0.0,0.0
2015-02-27 06:32:53,14,0.324243537408,0,0.0,0.0,0.0
2015-02-27 06:37:53,8,0.259300367841,0,0.0,0.0,0.0
2015-02-27 06:42:53,8,0.260672800014,0,0.0,0.0,0.0
2015-02-27 06:47:53,13,0.317012423549,0,0.0,0.0,0.0
2015-02-27 06:52:53,13,0.317959215354,0,0.0,0.0,0.0
2015-02-27 06:57:53,12,0.307397915787,0,0.0,0.0,0.0
2015-02-27 07:02:53,7,0.253613554698,0,0.0,0.0,0.0
2015-02-27 07:07:53,17,0.369700707889,0,0.0,0.0,0.0
2015-02-27 07:12:53,18,0.382750147102,0,0.0,0.0,0.0
2015-02-27 07:17:53,16,0.358441510262,0,0.0,0.0,0.0
2015-02-27 07:22:53,11,0.299472780458,0,0.0,0.0,0.0
2015-02-27 07:27:53,10,0.289049973112,0,0.0,0.0,0.0
2015-02-27 07:32:53,7,0.256970227044,0,0.0,0.0,0.0
2015-02-27 07:37:53,11,0.303055986874,0,0.0,0.0,0.0
2015-02-27 07:42:53,6,0.248286567356,0,0.0,0.0,0.0
2015-02-27 07:47:53,12,0.317407979365,0,0.0,0.0,0.0
2015-02-27 07:52:53,6,0.250142513732,0,0.0,0.0,0.0
2015-02-27 07:57:53,13,0.331968065643,0,0.0,0.0,0.0
2015-02-27 08:02:53,25,0.489138438066,0,0.0,0.0,0.0
2015-02-27 08:07:53,12,0.319956371866,0,0.0,0.0,0.0
2015-02-27 08:12:53,7,0.262523194027,0,0.0,0.0,0.0
2015-02-27 08:17:53,13,0.334487246415,0,0.0,0.0,0.0
2015-02-27 08:22:53,5,0.242230431743,0,0.0,0.0,0.0
2015-02-27 08:27:53,8,0.276817512479,0,0.0,0.0,0.0
2015-02-27 08:32:53,10,0.301342372687,0,0.0,0.0,0.0
2015-02-27 08:37:53,8,0.278631665959,0,0.0,0.0,0.0
2015-02-27 08:42:53,10,0.303326701935,0,0.0,0.0,0.0
2015-02-27 08:47:53,7,0.268850208186,0,0.0,0.0,0.0
2015-02-27 08:52:53,6,0.258546875563,0,0.0,0.0,0.0
2015-02-27 08:57:53,17,0.396741507891,0,0.0,0.0,0.0
2015-02-27 09:02:53,18,0.410656885543,0,0.0,0.0,0.0
2015-02-27 09:07:53,8,0.282560078184,0,0.0,0.0,0.0
2015-02-27 09:12:53,11,0.320198818502,0,0.0,0.0,0.0
2015-02-27 09:17:53,10,0.308429825957,0,0.0,0.0,0.0
2015-02-27 09:22:53,14,0.360603646334,0,0.0,0.0,0.0
2015-02-27 09:27:53,11,0.322160377793,0,0.0,0.0,0.0
2015-02-27 09:32:53,16,0.388926386136,0,0.0,0.0,0.0
2015-02-27 09:37:53,10,0.310359754332,0,0.0,0.0,0.0
2015-02-27 09:42:53,8,0.286329888355,0,0.0,0.0,0.0
2015-02-27 09:47:53,9,0.299525517875,0,0.0,0.0,0.0
2015-02-27 09:52:53,8,0.287956543448,0,0.0,0.0,0.0
2015-02-27 09:57:53,14,0.366561787438,0,0.0,0.0,0.0
2015-02-27 10:02:53,15,0.380717839475,0,0.0,0.0,0.0
2015-02-27 10:07:53,9,0.301641248844,0,0.0,0.0,0.0
2015-02-27 10:12:53,13,0.354824333826,0,0.0,0.0,0.0
2015-02-27 10:17:53,22,0.482698199218,0,0.0,0.0,0.0
2015-02-27 10:22:53,8,0.289643163961,0,0.0,0.0,0.0
2015-02-27 10:27:53,11,0.329147427881,0,0.0,0.0,0.0
2015-02-27 10:32:53,17,0.412781985814,0,0.0,0.0,0.0
2015-02-27 10:37:53,7,0.278364613991,0,0.0,0.0,0.0
2015-02-27 10:42:53,11,0.330824333197,0,0.0,0.0,0.0
2015-02-27 10:47:53,10,0.318122525818,0,0.0,0.0,0.0
2015-02-27 10:52:53,13,0.359456619803,0,0.0,0.0,0.0
2015-02-27 10:57:53,14,0.373931080912,0,0.0,0.0,0.0
2015-02-27 11:02:53,15,0.388560480422,0,0.0,0.0,0.0
2015-02-27 11:07:53,13,0.360586924911,0,0.0,0.0,0.0
2015-02-27 11:12:53,13,0.361052318443,0,0.0,0.0,0.0
2015-02-27 11:17:53,9,0.306862941006,0,0.0,0.0,0.0
2015-02-27 11:22:53,12,0.348336964644,0,0.0,0.0,0.0
2015-02-27 11:27:53,19,0.45063123725,0,0.0,0.0,0.0
2015-02-27 11:32:53,19,0.450781674102,0,0.0,0.0,0.0
2015-02-27 11:37:53,27,0.571675931497,0,0.0,0.0,0.0
2015-02-27 11:42:53,28,0.586359708315,0,0.0,0.0,0.0
2015-02-27 11:47:53,25,0.540970104539,0,0.0,0.0,0.0
2015-02-27 11:52:53,17,0.419170336305,0,0.0,0.0,0.0
2015-02-27 11:57:53,17,0.419413447972,0,0.0,0.0,0.0
2015-02-27 12:02:53,12,0.346247067355,0,0.0,0.0,0.0
2015-02-27 12:07:53,14,0.375666162786,0,0.0,0.0,0.0
2015-02-27 12:12:53,16,0.405780534565,0,0.0,0.0,0.0
2015-02-27 12:17:53,15,0.391070347773,0,0.0,0.0,0.0
2015-02-27 12:22:53,15,0.391395460725,0,0.0,0.0,0.0
2015-02-27 12:27:53,16,0.406793170256,0,0.0,0.0,0.0
2015-02-27 12:32:53,10,0.319183231476,0,0.0,0.0,0.0
2015-02-27 12:37:53,17,0.423184984866,0,0.0,0.0,0.0
2015-02-27 12:42:53,15,0.392861399028,0,0.0,0.0,0.0
2015-02-27 12:47:53,14,0.37809016908,0,0.0,0.0,0.0
2015-02-27 12:52:53,18,0.43982418055,0,0.0,0.0,0.0
2015-02-27 12:57:53,17,0.424405940029,0,0.0,0.0,0.0
2015-02-27 13:02:53,17,0.424616523642,0,0.0,0.0,0.0
2015-02-27 13:07:53,25,0.551419393102,0,0.0,0.0,0.0
