Detector,Profile,File,Threshold,Score,TP,TN,FP,FN,Total_Count
random,reward_low_FP_rate,realTweets/Twitter_volume_IBM.csv,0.999595043934,-2.88,0,13549,4,1590,15893
random,reward_low_FP_rate,realAdExchange/exchange-2_cpc_results.csv,0.999595043934,-1.4273324480593443,0,1216,2,163,1624
random,reward_low_FP_rate,artificialNoAnomaly/art_daily_perfect_square_wave.csv,0.999595043934,-0.66,0,3425,3,0,4032
random,reward_low_FP_rate,realKnownCause/rogue_agent_key_updown.csv,0.999595043934,1.4765270448465393,2,4034,1,528,5315
random,reward_low_FP_rate,realAWSCloudwatch/ec2_cpu_utilization_fe7f93.csv,0.999595043934,-3.6597605248162317,0,3020,3,405,4032
random,reward_low_FP_rate,realTraffic/speed_t4013.csv,0.999595043934,-0.7448863537513488,1,1869,2,249,2495
random,reward_low_FP_rate,realTweets/Twitter_volume_KO.csv,0.999595043934,-1.6969268242209563,1,13511,3,1586,15851
random,reward_low_FP_rate,artificialNoAnomaly/art_daily_no_noise.csv,0.999595043934,-0.66,0,3425,3,0,4032
random,reward_low_FP_rate,artificialNoAnomaly/art_daily_small_noise.csv,0.999595043934,-0.66,0,3425,3,0,4032
random,reward_low_FP_rate,realTweets/Twitter_volume_UPS.csv,0.999595043934,-3.731764878988962,1,13528,3,1584,15866
random,reward_low_FP_rate,realTweets/Twitter_volume_AAPL.csv,0.999595043934,-3.2506742728672515,1,13561,3,1587,15902
random,reward_low_FP_rate,realAWSCloudwatch/ec2_cpu_utilization_77c1ca.csv,0.999595043934,-1.6413707771555421,0,3022,3,403,4032
random,reward_low_FP_rate,realAWSCloudwatch/ec2_cpu_utilization_53ea38.csv,0.999595043934,-1.0294476799515515,1,3024,2,401,4032
random,reward_low_FP_rate,realTweets/Twitter_volume_GOOG.csv,0.999595043934,-3.88,0,13656,4,1432,15842
random,reward_low_FP_rate,realTweets/Twitter_volume_CRM.csv,0.999595043934,-1.6623367965701359,1,13556,3,1592,15902
random,reward_low_FP_rate,realAWSCloudwatch/ec2_network_in_5abac7.csv,0.999595043934,-2.6465061116764925,0,3544,3,474,4730
random,reward_low_FP_rate,realTraffic/speed_6005.csv,0.999595043934,0.26452225811725844,1,1884,2,238,2500
random,reward_low_FP_rate,artificialNoAnomaly/art_noisy.csv,0.999595043934,-0.66,0,3425,3,0,4032
random,reward_low_FP_rate,realKnownCause/cpu_utilization_asg_misconfiguration.csv,0.999595043934,-1.88,0,15797,4,1499,18050
random,reward_low_FP_rate,realTweets/Twitter_volume_AMZN.csv,0.999595043934,-3.0915984627776094,1,13498,3,1579,15831
random,reward_low_FP_rate,realTraffic/speed_7578.csv,0.999595043934,-4.22,0,841,1,116,1127
random,reward_low_FP_rate,realAWSCloudwatch/ec2_cpu_utilization_c6585a.csv,0.999595043934,-0.66,0,3425,3,0,4032
random,reward_low_FP_rate,realAdExchange/exchange-3_cpm_results.csv,0.999595043934,-1.22,0,1154,1,153,1538
random,reward_low_FP_rate,realAdExchange/exchange-4_cpc_results.csv,0.999595043934,-3.4399962270591473,0,1230,2,165,1643
random,reward_low_FP_rate,artificialWithAnomaly/art_load_balancer_spikes.csv,0.999595043934,0.48423299586803065,1,3023,2,402,4032
random,reward_low_FP_rate,realAWSCloudwatch/ec2_cpu_utilization_ac20cd.csv,0.999595043934,-1.6600000000000001,0,3022,3,403,4032
random,reward_low_FP_rate,realTraffic/occupancy_t4013.csv,0.999595043934,-0.7448863537513488,1,1873,2,249,2500
