timestamp,value,anomaly_score,label,S(t)_standard,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate
2015-07-28 11:56:00,248.0,0.13736273278930622,0,-0.11,-0.22,-0.11
2015-07-28 12:06:00,178.0,0.2278994635666041,0,-0.11,-0.22,-0.11
2015-07-28 12:25:00,155.0,0.33823750073020725,0,-0.11,-0.22,-0.11
2015-07-28 13:56:00,121.0,0.09275975974507966,0,-0.11,-0.22,-0.11
2015-07-28 14:06:00,103.0,0.07464054335907216,0,-0.11,-0.22,-0.11
2015-07-28 14:16:00,96.0,0.017511671298999776,0,-0.11,-0.22,-0.11
2015-07-28 17:23:00,170.0,0.024379559406314144,0,-0.11,-0.22,-0.11
2015-07-28 22:03:00,168.0,0.01870535870648093,0,-0.11,-0.22,-0.11
2015-07-28 22:13:00,177.0,0.01757542586065369,0,-0.11,-0.22,-0.11
2015-07-28 22:22:00,211.0,0.016155745108014652,0,-0.11,-0.22,-0.11
2015-07-28 22:33:00,258.0,0.020564153631264903,0,-0.11,-0.22,-0.11
2015-07-28 22:43:00,191.0,0.014810331919727415,0,-0.11,-0.22,-0.11
2015-07-29 06:49:00,4416.0,0.2284021557034736,0,-0.11,-0.22,-0.11
2015-07-29 07:23:00,200.0,0.01339529492775232,0,-0.11,-0.22,-0.11
2015-07-29 07:53:00,210.0,0.010719572294689506,0,-0.11,-0.22,-0.11
2015-07-29 08:13:00,197.0,0.0018487124997776387,0,-0.11,-0.22,-0.11
2015-07-29 08:23:00,238.0,0.0006966442769076321,0,-0.11,-0.22,-0.11
2015-07-29 08:51:00,264.0,0.0006781734651750693,0,-0.11,-0.22,-0.11
2015-07-29 09:03:00,263.0,0.0004424114492656006,0,-0.11,-0.22,-0.11
2015-07-29 09:13:00,237.0,0.00021954581346489416,0,-0.11,-0.22,-0.11
2015-07-29 09:43:00,218.0,0.00022237991620893682,0,-0.11,-0.22,-0.11
2015-07-29 10:03:00,218.0,0.0001829943547776436,0,-0.11,-0.22,-0.11
2015-07-29 10:13:00,286.0,0.0001710874474008528,0,-0.11,-0.22,-0.11
2015-07-29 10:17:00,287.0,0.0001669517161175249,0,-0.11,-0.22,-0.11
2015-07-30 08:58:00,312.0,0.0001672563075519884,0,-0.11,-0.22,-0.11
2015-07-30 09:07:00,296.0,0.006118927735993707,0,-0.11,-0.22,-0.11
2015-07-30 09:18:00,213.0,0.00029326030126691766,0,-0.11,-0.22,-0.11
2015-07-30 09:28:00,189.0,0.0002058074746358329,0,-0.11,-0.22,-0.11
2015-07-30 09:37:00,174.0,0.00023435473784788607,0,-0.11,-0.22,-0.11
2015-07-30 09:48:00,210.0,0.00017829893305137956,0,-0.11,-0.22,-0.11
2015-07-30 09:57:00,229.0,0.00017130596191361486,0,-0.11,-0.22,-0.11
2015-07-30 10:18:00,226.0,0.00016649505290616817,0,-0.11,-0.22,-0.11
2015-07-30 11:07:00,348.0,0.00016456876708020868,0,-0.11,-0.22,-0.11
2015-07-30 12:35:00,58.0,0.00016435030486178226,0,-0.11,-0.22,-0.11
2015-07-30 13:14:00,118.0,0.00016300112296163682,0,-0.11,-0.22,-0.11
2015-07-30 13:38:00,121.0,0.00016277599886188598,0,-0.11,-0.22,-0.11
2015-07-30 14:14:00,530.0,0.005811756005413116,0,-0.11,-0.22,-0.11
2015-07-30 14:38:00,185.0,0.00032023391861962786,0,-0.11,-0.22,-0.11
2015-07-30 14:48:00,189.0,0.00021880280345004663,0,-0.11,-0.22,-0.11
2015-07-30 14:52:00,221.0,0.0001809438334710589,0,-0.11,-0.22,-0.11
2015-07-30 15:08:00,392.0,0.0001720805224507682,0,-0.11,-0.22,-0.11
2015-07-30 15:18:00,418.0,0.00016663090384871904,0,-0.11,-0.22,-0.11
2015-07-30 15:27:00,603.0,0.01314180864934228,0,-0.11,-0.22,-0.11
2015-07-30 15:37:00,705.0,0.035523156872009576,0,-0.11,-0.22,-0.11
2015-07-30 15:48:00,798.0,0.009877195826736629,0,-0.11,-0.22,-0.11
2015-07-30 15:58:00,729.0,0.007825013666395764,0,-0.11,-0.22,-0.11
2015-07-30 16:08:00,863.0,0.008343957967042738,0,-0.11,-0.22,-0.11
2015-07-30 16:34:00,916.0,0.0053164512124100356,0,-0.11,-0.22,-0.11
2015-07-30 16:55:00,652.0,0.004614995341429617,0,-0.11,-0.22,-0.11
2015-07-30 17:26:00,881.0,0.0034891135626310965,0,-0.11,-0.22,-0.11
2015-07-30 18:07:00,383.0,0.0014218441241354851,0,-0.11,-0.22,-0.11
2015-07-30 19:00:00,393.0,0.0012472232937534855,0,-0.11,-0.22,-0.11
2015-07-30 20:48:00,29.0,0.0003218584524526391,0,-0.11,-0.22,-0.11
2015-07-30 21:39:00,69.0,0.0003812709297971174,0,-0.11,-0.22,-0.11
2015-07-30 21:41:00,99.0,0.006254303946813311,0,-0.11,-0.22,-0.11
2015-07-30 21:59:00,73.0,0.000366701390649038,0,-0.11,-0.22,-0.11
2015-07-30 22:01:00,106.0,0.0002551559346356536,0,-0.11,-0.22,-0.11
2015-07-30 22:59:00,159.0,0.00025017487493200763,0,-0.11,-0.22,-0.11
2015-07-30 23:48:00,110.0,0.00022872787305616704,0,-0.11,-0.22,-0.11
2015-07-31 06:07:00,96.0,0.00022666186395919877,0,-0.11,-0.22,-0.11
