Detector,Profile,File,Threshold,Score,TP,TN,FP,FN,Total_Count
bayesChangePt,standard,realKnownCause/cpu_utilization_asg_misconfiguration.csv,0.990909090909,-9.808702506117664,8,15703,98,1491,18050
bayesChangePt,standard,realTraffic/TravelTime_387.csv,0.990909090909,-3.0,0,1876,0,249,2500
bayesChangePt,standard,realKnownCause/machine_temperature_system_failure.csv,0.990909090909,-2.8799040364693766,1,19677,0,2267,22695
bayesChangePt,standard,realTraffic/speed_7578.csv,0.990909090909,-0.2873054183780288,2,841,1,114,1127
bayesChangePt,standard,realAWSCloudwatch/ec2_cpu_utilization_fe7f93.csv,0.990909090909,-1.3504792117569413,1,3020,3,404,4032
bayesChangePt,standard,realAdExchange/exchange-4_cpc_results.csv,0.990909090909,-1.5738591324917135,1,1228,4,164,1643
bayesChangePt,standard,realTweets/Twitter_volume_IBM.csv,0.990909090909,-0.909832960582931,3,13545,8,1587,15893
bayesChangePt,standard,realAWSCloudwatch/ec2_cpu_utilization_24ae8d.csv,0.990909090909,0.5948720427262149,2,3015,11,400,4032
bayesChangePt,standard,realAWSCloudwatch/ec2_cpu_utilization_825cc2.csv,0.990909090909,0.9210935469102272,2,3084,1,341,4032
bayesChangePt,standard,realAWSCloudwatch/ec2_disk_write_bytes_1ef3de.csv,0.990909090909,0.1335492197589362,1,3539,9,472,4730
bayesChangePt,standard,realTraffic/TravelTime_451.csv,0.990909090909,-1.1097565965686436,0,1620,1,217,2162
bayesChangePt,standard,realTraffic/speed_t4013.csv,0.990909090909,1.7663178312188101,2,1871,0,248,2495
bayesChangePt,standard,realTweets/Twitter_volume_GOOG.csv,0.990909090909,-1.7707900958777447,2,13651,9,1430,15842
bayesChangePt,standard,realAWSCloudwatch/elb_request_count_8c0756.csv,0.990909090909,1.0954865847899997,2,3018,8,400,4032
bayesChangePt,standard,realTweets/Twitter_volume_PFE.csv,0.990909090909,-4.0,0,13520,0,1588,15858
bayesChangePt,standard,artificialWithAnomaly/art_increase_spike_density.csv,0.990909090909,-1.0,0,3025,0,403,4032
bayesChangePt,standard,artificialWithAnomaly/art_daily_nojump.csv,0.990909090909,-2.1522033811169603,0,3014,11,403,4032
bayesChangePt,standard,realAWSCloudwatch/ec2_network_in_257a54.csv,0.990909090909,-1.327676191111724,0,3022,3,403,4032
bayesChangePt,standard,realTweets/Twitter_volume_KO.csv,0.990909090909,-4.848292295419233,0,13497,17,1587,15851
bayesChangePt,standard,realTweets/Twitter_volume_CRM.csv,0.990909090909,-4.358639483627878,0,13546,13,1593,15902
bayesChangePt,standard,realAWSCloudwatch/ec2_disk_write_bytes_c0d644.csv,0.990909090909,-3.3282280022853916,0,3020,3,405,4032
bayesChangePt,standard,realAWSCloudwatch/rds_cpu_utilization_cc0c53.csv,0.990909090909,-0.24844919792440223,1,3025,1,401,4032
bayesChangePt,standard,realAWSCloudwatch/grok_asg_anomaly.csv,0.990909090909,2.269422306739111,3,3459,4,462,4621
bayesChangePt,standard,realAWSCloudwatch/iio_us-east-1_i-a2eb1cd9_NetworkIn.csv,0.990909090909,-2.22,0,929,2,126,1243
bayesChangePt,standard,artificialNoAnomaly/art_daily_perfect_square_wave.csv,0.990909090909,-1.3200000000000003,0,3416,12,0,4032
bayesChangePt,standard,realAdExchange/exchange-3_cpm_results.csv,0.990909090909,0.6420985873521621,1,1153,2,152,1538
bayesChangePt,standard,realKnownCause/ambient_temperature_system_failure.csv,0.990909090909,-2.0,0,5791,0,726,7267
bayesChangePt,standard,realKnownCause/nyc_taxi.csv,0.990909090909,-5.0,0,8535,0,1035,10320
bayesChangePt,standard,realTraffic/speed_6005.csv,0.990909090909,0.6226220017559383,1,1884,2,238,2500
bayesChangePt,standard,realTraffic/occupancy_t4013.csv,0.990909090909,-2.0,0,1875,0,250,2500
bayesChangePt,standard,artificialNoAnomaly/art_daily_small_noise.csv,0.990909090909,-1.3200000000000003,0,3416,12,0,4032
bayesChangePt,standard,artificialWithAnomaly/art_daily_jumpsup.csv,0.990909090909,-0.29153155684725807,1,3014,11,402,4032
bayesChangePt,standard,artificialWithAnomaly/art_daily_jumpsdown.csv,0.990909090909,-0.29153155684725807,1,3014,11,402,4032
bayesChangePt,standard,artificialNoAnomaly/art_daily_no_noise.csv,0.990909090909,-1.3200000000000003,0,3416,12,0,4032
bayesChangePt,standard,realTweets/Twitter_volume_CVS.csv,0.990909090909,-3.0,0,13577,0,1526,15853
bayesChangePt,standard,realAdExchange/exchange-2_cpm_results.csv,0.990909090909,-0.1944629484578031,2,1218,1,160,1624
bayesChangePt,standard,artificialWithAnomaly/art_daily_flatmiddle.csv,0.990909090909,-0.04133120788796585,1,3015,10,402,4032
bayesChangePt,standard,realKnownCause/rogue_agent_key_updown.csv,0.990909090909,-0.08890795339189106,2,4023,12,528,5315
bayesChangePt,standard,realAWSCloudwatch/rds_cpu_utilization_e47b3b.csv,0.990909090909,1.7231016041511955,2,3026,0,400,4032
bayesChangePt,standard,realTweets/Twitter_volume_AMZN.csv,0.990909090909,-4.33,0,13498,3,1580,15831
bayesChangePt,standard,realAWSCloudwatch/ec2_cpu_utilization_77c1ca.csv,0.990909090909,-1.439999586334936,0,3021,4,403,4032
bayesChangePt,standard,artificialNoAnomaly/art_flatline.csv,0.990909090909,0.0,0,3428,0,0,4032
bayesChangePt,standard,realKnownCause/ec2_request_latency_system_failure.csv,0.990909090909,-0.06089643987927407,2,3080,2,344,4032
bayesChangePt,standard,realAdExchange/exchange-3_cpc_results.csv,0.990909090909,-1.2433830025619002,1,1154,1,152,1538
bayesChangePt,standard,artificialNoAnomaly/art_noisy.csv,0.990909090909,0.0,0,3428,0,0,4032
bayesChangePt,standard,realAdExchange/exchange-2_cpc_results.csv,0.990909090909,-1.439999433903159,0,1214,4,163,1624
bayesChangePt,standard,realTraffic/occupancy_6005.csv,0.990909090909,-1.0,0,1784,0,239,2380
bayesChangePt,standard,realTweets/Twitter_volume_AAPL.csv,0.990909090909,-3.502052673444135,1,13557,7,1587,15902
bayesChangePt,standard,realAWSCloudwatch/ec2_cpu_utilization_c6585a.csv,0.990909090909,-1.3200000000000003,0,3416,12,0,4032
bayesChangePt,standard,realKnownCause/rogue_agent_key_hold.csv,0.990909090909,1.3895897481660482,2,1408,2,188,1882
bayesChangePt,standard,realTweets/Twitter_volume_UPS.csv,0.990909090909,-5.33,0,13528,3,1585,15866
bayesChangePt,standard,realAWSCloudwatch/ec2_cpu_utilization_5f5533.csv,0.990909090909,-0.3509982435695854,1,3026,0,401,4032
bayesChangePt,standard,artificialWithAnomaly/art_load_balancer_spikes.csv,0.990909090909,-1.11,0,3024,1,403,4032
bayesChangePt,standard,realAdExchange/exchange-4_cpm_results.csv,0.990909090909,-2.461763212438341,1,1230,3,163,1643
bayesChangePt,standard,realAWSCloudwatch/ec2_cpu_utilization_ac20cd.csv,0.990909090909,0.8773127770158184,1,3025,0,402,4032
bayesChangePt,standard,realTweets/Twitter_volume_FB.csv,0.990909090909,-1.2771094495963584,2,13490,11,1580,15833
bayesChangePt,standard,realAWSCloudwatch/ec2_network_in_5abac7.csv,0.990909090909,-1.117068826407232,1,3537,10,473,4730
bayesChangePt,standard,realAWSCloudwatch/ec2_cpu_utilization_53ea38.csv,0.990909090909,0.5449128550569793,3,3016,10,399,4032
Totals,,,,-76.4447754956543,57,298982,365,33438,365558
