Detector,Profile,File,Threshold,Score,TP,TN,FP,FN,Total_Count
skyline,reward_low_FN_rate,realKnownCause/ec2_request_latency_system_failure.csv,0.803125,-0.908248320479,5,3082,0,341,4032
skyline,reward_low_FN_rate,realAWSCloudwatch/ec2_cpu_utilization_825cc2.csv,0.803125,0.956537840284,30,3085,0,313,4032
skyline,reward_low_FN_rate,realTraffic/speed_6005.csv,0.803125,0.842622001756,3,1886,0,236,2500
skyline,reward_low_FN_rate,realTraffic/TravelTime_451.csv,0.803125,-2.0,0,1621,0,217,2162
skyline,reward_low_FN_rate,realAWSCloudwatch/grok_asg_anomaly.csv,0.803125,0.68416679857,16,3440,23,449,4621
skyline,reward_low_FN_rate,realAWSCloudwatch/ec2_cpu_utilization_c6585a.csv,0.803125,0.0,0,3428,0,0,4032
skyline,reward_low_FN_rate,artificialWithAnomaly/art_daily_nojump.csv,0.803125,-2.0,0,3025,0,403,4032
skyline,reward_low_FN_rate,realKnownCause/rogue_agent_key_updown.csv,0.803125,-4.5583174276,0,4029,6,530,5315
skyline,reward_low_FN_rate,realTraffic/occupancy_6005.csv,0.803125,0.759961893452,1,1783,1,238,2380
skyline,reward_low_FN_rate,realTweets/Twitter_volume_GOOG.csv,0.803125,-3.06619267781,40,13633,27,1392,15842
skyline,reward_low_FN_rate,realTweets/Twitter_volume_UPS.csv,0.803125,-9.62821703296,69,13399,132,1516,15866
skyline,reward_low_FN_rate,realAWSCloudwatch/ec2_cpu_utilization_ac20cd.csv,0.803125,0.858908670438,20,3025,0,383,4032
skyline,reward_low_FN_rate,artificialNoAnomaly/art_daily_no_noise.csv,0.803125,0.0,0,3428,0,0,4032
skyline,reward_low_FN_rate,realAWSCloudwatch/ec2_network_in_5abac7.csv,0.803125,0.883806714479,7,3539,8,467,4730
skyline,reward_low_FN_rate,realAdExchange/exchange-4_cpc_results.csv,0.803125,-6.0,0,1232,0,165,1643
skyline,reward_low_FN_rate,artificialNoAnomaly/art_daily_perfect_square_wave.csv,0.803125,0.0,0,3428,0,0,4032
skyline,reward_low_FN_rate,realKnownCause/cpu_utilization_asg_misconfiguration.csv,0.803125,-2.55,0,15796,5,1499,18050
skyline,reward_low_FN_rate,realAWSCloudwatch/ec2_cpu_utilization_53ea38.csv,0.803125,-4.0,0,3026,0,402,4032
skyline,reward_low_FN_rate,realAWSCloudwatch/ec2_cpu_utilization_77c1ca.csv,0.803125,0.558959040062,6,3021,4,397,4032
skyline,reward_low_FN_rate,artificialWithAnomaly/art_load_balancer_spikes.csv,0.803125,-2.0,0,3025,0,403,4032
skyline,reward_low_FN_rate,realAWSCloudwatch/ec2_disk_write_bytes_1ef3de.csv,0.803125,-1.62745110427,9,3524,24,464,4730
skyline,reward_low_FN_rate,realAWSCloudwatch/ec2_disk_write_bytes_c0d644.csv,0.803125,-0.455748166628,6,3021,2,399,4032
skyline,reward_low_FN_rate,realTweets/Twitter_volume_PFE.csv,0.803125,0.492764694004,5,13520,0,1583,15858
skyline,reward_low_FN_rate,realAWSCloudwatch/iio_us-east-1_i-a2eb1cd9_NetworkIn.csv,0.803125,-4.22,0,929,2,126,1243
skyline,reward_low_FN_rate,realTraffic/TravelTime_387.csv,0.803125,-1.61241036751,18,1865,11,231,2500
skyline,reward_low_FN_rate,realAWSCloudwatch/ec2_cpu_utilization_fe7f93.csv,0.803125,-3.27232227067,24,2994,29,381,4032
skyline,reward_low_FN_rate,realTraffic/speed_7578.csv,0.803125,3.39318362041,19,839,3,97,1127
skyline,reward_low_FN_rate,artificialNoAnomaly/art_flatline.csv,0.803125,0.0,0,3428,0,0,4032
skyline,reward_low_FN_rate,realTweets/Twitter_volume_AAPL.csv,0.803125,0.408305018072,75,13530,34,1513,15902
skyline,reward_low_FN_rate,realAWSCloudwatch/ec2_network_in_257a54.csv,0.803125,0.86067182427,5,3025,0,398,4032
skyline,reward_low_FN_rate,realAdExchange/exchange-2_cpc_results.csv,0.803125,-2.0,0,1218,0,163,1624
skyline,reward_low_FN_rate,realTraffic/occupancy_t4013.csv,0.803125,1.7360251845,10,1875,0,240,2500
skyline,reward_low_FN_rate,realAWSCloudwatch/elb_request_count_8c0756.csv,0.803125,1.58673112471,4,3025,1,398,4032
skyline,reward_low_FN_rate,realTweets/Twitter_volume_CRM.csv,0.803125,1.8124515135,25,13551,8,1568,15902
skyline,reward_low_FN_rate,artificialWithAnomaly/art_daily_jumpsdown.csv,0.803125,-2.0,0,3025,0,403,4032
skyline,reward_low_FN_rate,realAWSCloudwatch/rds_cpu_utilization_cc0c53.csv,0.803125,-1.13844919792,44,3026,0,358,4032
skyline,reward_low_FN_rate,realKnownCause/machine_temperature_system_failure.csv,0.803125,-5.13308229438,32,19676,1,2236,22695
skyline,reward_low_FN_rate,realTweets/Twitter_volume_KO.csv,0.803125,-2.04745896994,37,13469,45,1550,15851
skyline,reward_low_FN_rate,realTweets/Twitter_volume_AMZN.csv,0.803125,0.427640053827,14,13472,29,1566,15831
skyline,reward_low_FN_rate,artificialWithAnomaly/art_daily_flatmiddle.csv,0.803125,-2.0,0,3025,0,403,4032
skyline,reward_low_FN_rate,artificialWithAnomaly/art_daily_jumpsup.csv,0.803125,0.844119278493,59,3025,0,344,4032
skyline,reward_low_FN_rate,realTweets/Twitter_volume_CVS.csv,0.803125,1.85366907804,10,13569,8,1516,15853
skyline,reward_low_FN_rate,realTweets/Twitter_volume_FB.csv,0.803125,-1.46280939799,7,13471,30,1575,15833
skyline,reward_low_FN_rate,artificialNoAnomaly/art_noisy.csv,0.803125,0.0,0,3428,0,0,4032
skyline,reward_low_FN_rate,artificialNoAnomaly/art_daily_small_noise.csv,0.803125,0.0,0,3428,0,0,4032
skyline,reward_low_FN_rate,realAdExchange/exchange-3_cpc_results.csv,0.803125,-6.0,0,1155,0,153,1538
skyline,reward_low_FN_rate,realKnownCause/rogue_agent_key_hold.csv,0.803125,-4.0,0,1410,0,190,1882
skyline,reward_low_FN_rate,realTweets/Twitter_volume_IBM.csv,0.803125,-4.38589658193,17,13494,59,1573,15893
skyline,reward_low_FN_rate,realAdExchange/exchange-4_cpm_results.csv,0.803125,0.277823896181,3,1231,2,161,1643
skyline,reward_low_FN_rate,realKnownCause/nyc_taxi.csv,0.803125,-10.0,0,8535,0,1035,10320
