Detector,Profile,File,Threshold,Score,TP,TN,FP,FN,Total_Count
numentaTM,standard,realTweets/Twitter_volume_PFE.csv,0.5,2.32074484744,11,13506,14,1577,15858
numentaTM,standard,realTraffic/occupancy_6005.csv,0.5,0.647120474441,1,1782,2,238,2380
numentaTM,standard,realKnownCause/ec2_request_latency_system_failure.csv,0.5,1.98538099556,3,3082,0,343,4032
numentaTM,standard,realTraffic/TravelTime_451.csv,0.5,0.543670825942,1,1621,0,216,2162
numentaTM,standard,realAWSCloudwatch/ec2_cpu_utilization_ac20cd.csv,0.5,0.874124955999,1,3025,0,402,4032
numentaTM,standard,realAWSCloudwatch/rds_cpu_utilization_e47b3b.csv,0.5,1.71242101575,2,3026,0,400,4032
numentaTM,standard,realAWSCloudwatch/ec2_cpu_utilization_fe7f93.csv,0.5,-1.12276900965,1,3023,0,404,4032
numentaTM,standard,artificialNoAnomaly/art_daily_small_noise.csv,0.5,-0.11,0,3427,1,0,4032
numentaTM,standard,realAWSCloudwatch/ec2_cpu_utilization_c6585a.csv,0.5,-1.32,0,3416,12,0,4032
numentaTM,standard,realAWSCloudwatch/iio_us-east-1_i-a2eb1cd9_NetworkIn.csv,0.5,-0.119962283195,1,930,1,125,1243
numentaTM,standard,realTraffic/TravelTime_387.csv,0.5,-1.46387596062,1,1874,2,248,2500
numentaTM,standard,realAWSCloudwatch/ec2_cpu_utilization_77c1ca.csv,0.5,0.854953276172,2,3023,2,401,4032
numentaTM,standard,realTweets/Twitter_volume_AMZN.csv,0.5,0.942803797348,4,13494,7,1576,15831
numentaTM,standard,realKnownCause/cpu_utilization_asg_misconfiguration.csv,0.5,-0.573201033126,15,15787,14,1484,18050
numentaTM,standard,realAWSCloudwatch/ec2_cpu_utilization_24ae8d.csv,0.5,0.58524982438,3,3015,11,399,4032
numentaTM,standard,realAWSCloudwatch/ec2_cpu_utilization_825cc2.csv,0.5,0.955724313387,5,3085,0,338,4032
numentaTM,standard,realAWSCloudwatch/rds_cpu_utilization_cc0c53.csv,0.5,-0.141984317169,1,3026,0,401,4032
numentaTM,standard,artificialNoAnomaly/art_daily_perfect_square_wave.csv,0.5,0.0,0,3428,0,0,4032
numentaTM,standard,realTraffic/speed_6005.csv,0.5,0.282538201468,2,1881,5,237,2500
numentaTM,standard,realTweets/Twitter_volume_FB.csv,0.5,1.27958401855,2,13497,4,1580,15833
numentaTM,standard,realTweets/Twitter_volume_UPS.csv,0.5,-0.600405147244,8,13520,11,1577,15866
numentaTM,standard,realKnownCause/nyc_taxi.csv,0.5,2.34131939108,5,8534,1,1030,10320
numentaTM,standard,realTraffic/speed_7578.csv,0.5,1.45896364215,3,840,2,113,1127
numentaTM,standard,realTweets/Twitter_volume_CVS.csv,0.5,2.37939071723,5,13574,3,1521,15853
numentaTM,standard,realAWSCloudwatch/ec2_network_in_5abac7.csv,0.5,-0.48425391347,1,3544,3,473,4730
numentaTM,standard,artificialWithAnomaly/art_daily_jumpsup.csv,0.5,0.638908670438,3,3023,2,400,4032
numentaTM,standard,artificialNoAnomaly/art_flatline.csv,0.5,0.0,0,3428,0,0,4032
numentaTM,standard,artificialWithAnomaly/art_daily_jumpsdown.csv,0.5,0.855326299622,2,3025,0,401,4032
numentaTM,standard,realKnownCause/ambient_temperature_system_failure.csv,0.5,1.43977284159,3,5788,3,723,7267
numentaTM,standard,realTweets/Twitter_volume_CRM.csv,0.5,2.47004276023,3,13558,1,1590,15902
numentaTM,standard,realAdExchange/exchange-2_cpc_results.csv,0.5,-1.0,0,1218,0,163,1624
numentaTM,standard,realTweets/Twitter_volume_GOOG.csv,0.5,-0.538879732568,6,13647,13,1426,15842
numentaTM,standard,realKnownCause/rogue_agent_key_hold.csv,0.5,-0.951279873112,1,1409,1,189,1882
numentaTM,standard,realTweets/Twitter_volume_IBM.csv,0.5,-0.443967058243,6,13532,21,1584,15893
numentaTM,standard,realAWSCloudwatch/ec2_disk_write_bytes_1ef3de.csv,0.5,0.670364385329,2,3546,2,471,4730
numentaTM,standard,realAWSCloudwatch/ec2_cpu_utilization_5f5533.csv,0.5,1.71603136566,5,3026,0,397,4032
