timestamp,value,anomaly_score,label,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,S(t)_standard
2014-04-01 00:00:00,0.0,0.639426798458,0,0.0,0.0,0.0
2014-04-01 00:05:00,0.0,0.0250107552227,0,0.0,0.0,0.0
2014-04-01 00:10:00,0.0,0.275029318369,0,0.0,0.0,0.0
2014-04-01 00:15:00,0.0,0.223210738149,0,0.0,0.0,0.0
2014-04-01 00:20:00,0.0,0.736471214164,0,0.0,0.0,0.0
2014-04-01 00:25:00,0.0,0.676699487423,0,0.0,0.0,0.0
2014-04-01 00:30:00,0.0,0.892179567705,0,0.0,0.0,0.0
2014-04-01 00:35:00,0.0,0.0869388326294,0,0.0,0.0,0.0
2014-04-01 00:40:00,0.0,0.421921819685,0,0.0,0.0,0.0
2014-04-01 00:45:00,0.0,0.0297972194381,0,0.0,0.0,0.0
2014-04-01 00:50:00,0.0,0.218637974804,0,0.0,0.0,0.0
2014-04-01 00:55:00,0.0,0.505355288103,0,0.0,0.0,0.0
2014-04-01 01:00:00,0.0,0.0265359696839,0,0.0,0.0,0.0
2014-04-01 01:05:00,0.0,0.198837650687,0,0.0,0.0,0.0
2014-04-01 01:10:00,0.0,0.64988443778,0,0.0,0.0,0.0
2014-04-01 01:15:00,0.0,0.544941480603,0,0.0,0.0,0.0
2014-04-01 01:20:00,0.0,0.220440622041,0,0.0,0.0,0.0
2014-04-01 01:25:00,0.0,0.589265683876,0,0.0,0.0,0.0
2014-04-01 01:30:00,0.0,0.809430456678,0,0.0,0.0,0.0
2014-04-01 01:35:00,0.0,0.00649875967806,0,0.0,0.0,0.0
2014-04-01 01:40:00,0.0,0.805819251833,0,0.0,0.0,0.0
2014-04-01 01:45:00,0.0,0.698139394988,0,0.0,0.0,0.0
2014-04-01 01:50:00,0.0,0.340250516518,0,0.0,0.0,0.0
2014-04-01 01:55:00,0.0,0.155479499812,0,0.0,0.0,0.0
2014-04-01 02:00:00,0.0,0.957213072207,0,0.0,0.0,0.0
2014-04-01 02:05:00,0.0,0.336594545113,0,0.0,0.0,0.0
2014-04-01 02:10:00,0.0,0.0927458433801,0,0.0,0.0,0.0
2014-04-01 02:15:00,0.0,0.0967163768335,0,0.0,0.0,0.0
2014-04-01 02:20:00,0.0,0.847494366347,0,0.0,0.0,0.0
2014-04-01 02:25:00,0.0,0.603726031367,0,0.0,0.0,0.0
2014-04-01 02:30:00,0.0,0.807128273274,0,0.0,0.0,0.0
2014-04-01 02:35:00,0.0,0.729731786694,0,0.0,0.0,0.0
2014-04-01 02:40:00,0.0,0.536228091455,0,0.0,0.0,0.0
2014-04-01 02:45:00,0.0,0.973115763979,0,0.0,0.0,0.0
2014-04-01 02:50:00,0.0,0.378534377208,0,0.0,0.0,0.0
2014-04-01 02:55:00,0.0,0.552040631273,0,0.0,0.0,0.0
2014-04-01 03:00:00,0.0,0.829404664253,0,0.0,0.0,0.0
2014-04-01 03:05:00,0.0,0.618519752364,0,0.0,0.0,0.0
2014-04-01 03:10:00,0.0,0.861706900311,0,0.0,0.0,0.0
2014-04-01 03:15:00,0.0,0.577352145257,0,0.0,0.0,0.0
2014-04-01 03:20:00,0.0,0.704571836215,0,0.0,0.0,0.0
2014-04-01 03:25:00,0.0,0.0458243836557,0,0.0,0.0,0.0
2014-04-01 03:30:00,0.0,0.227898275652,0,0.0,0.0,0.0
2014-04-01 03:35:00,0.0,0.289387963602,0,0.0,0.0,0.0
