timestamp,value
2014-04-01 00:00:00,21.5980110405
2014-04-01 00:05:00,19.3213920476
2014-04-01 00:10:00,21.399938142
2014-04-01 00:15:00,18.373915683699998
2014-04-01 00:20:00,18.1674987959
2014-04-01 00:25:00,20.0161807325
2014-04-01 00:30:00,18.2386488933
2014-04-01 00:35:00,19.5699592049
2014-04-01 00:40:00,21.5871124675
2014-04-01 00:45:00,18.9659321448
2014-04-01 00:50:00,20.8239031005
2014-04-01 00:55:00,19.209461569600002
2014-04-01 01:00:00,18.179680220999998
2014-04-01 01:05:00,20.2267623256
2014-04-01 01:10:00,21.3394139621
2014-04-01 01:15:00,19.6378737934
2014-04-01 01:20:00,20.4691753058
2014-04-01 01:25:00,21.6000943906
2014-04-01 01:30:00,21.1587780509
2014-04-01 01:35:00,18.7755055976
2014-04-01 01:40:00,20.9335358375
2014-04-01 01:45:00,20.0075721006
2014-04-01 01:50:00,20.9838672315
2014-04-01 01:55:00,19.978062202100002
2014-04-01 02:00:00,18.5118326564
2014-04-01 02:05:00,20.279637786800002
2014-04-01 02:10:00,19.9685359696
2014-04-01 02:15:00,20.0716869346
2014-04-01 02:20:00,21.5156098146
2014-04-01 02:25:00,21.579348186799997
2014-04-01 02:30:00,19.8141484271
2014-04-01 02:35:00,19.8229281651
2014-04-01 02:40:00,20.0607478355
2014-04-01 02:45:00,20.0783571133
2014-04-01 02:50:00,21.8015485767
2014-04-01 02:55:00,20.5976018695
2014-04-01 03:00:00,19.109827979600002
2014-04-01 03:05:00,20.1261471878
2014-04-01 03:10:00,20.5088943316
2014-04-01 03:15:00,20.5590868841
2014-04-01 03:20:00,20.341016905
2014-04-01 03:25:00,18.710944618499997
2014-04-01 03:30:00,18.1343727563
2014-04-01 03:35:00,19.3513722095
2014-04-01 03:40:00,19.7100886182
2014-04-01 03:45:00,18.2472169583
2014-04-01 03:50:00,21.2598693521
2014-04-01 03:55:00,19.37630975
2014-04-01 04:00:00,21.6545309847
2014-04-01 04:05:00,18.6176404314
2014-04-01 04:10:00,18.2277398277
2014-04-01 04:15:00,19.9292644175
2014-04-01 04:20:00,18.7565173473
2014-04-01 04:25:00,21.7495971023
2014-04-01 04:30:00,18.041213593800002
2014-04-01 04:35:00,19.6504787002
2014-04-01 04:40:00,21.7069910854
2014-04-01 04:45:00,19.5376728269
2014-04-01 04:50:00,18.3724371224
2014-04-01 04:55:00,19.2115797714
2014-04-01 05:00:00,19.9920415753
2014-04-01 05:05:00,18.7406067494
2014-04-01 05:10:00,19.8662468206
2014-04-01 05:15:00,21.3453727831
2014-04-01 05:20:00,21.490471880799998
2014-04-01 05:25:00,18.197042938800003
2014-04-01 05:30:00,18.6436134322
2014-04-01 05:35:00,19.1011605431
2014-04-01 05:40:00,20.3794634036
2014-04-01 05:45:00,19.443979035199998
2014-04-01 05:50:00,21.376163653800003
2014-04-01 05:55:00,20.8666874731
2014-04-01 06:00:00,18.4018240925
2014-04-01 06:05:00,20.49823001
2014-04-01 06:10:00,18.452050501400002
2014-04-01 06:15:00,19.020142678499997
2014-04-01 06:20:00,18.7114825341
2014-04-01 06:25:00,18.6922477968
2014-04-01 06:30:00,20.4655820991
2014-04-01 06:35:00,20.2544196902
2014-04-01 06:40:00,18.7041126112
2014-04-01 06:45:00,21.9606912217
2014-04-01 06:50:00,19.687346929500002
2014-04-01 06:55:00,18.3882773126
2014-04-01 07:00:00,18.4822760678
2014-04-01 07:05:00,20.3355748549
2014-04-01 07:10:00,21.9162776135
2014-04-01 07:15:00,20.2878044065
2014-04-01 07:20:00,21.7961659065
2014-04-01 07:25:00,19.776531403
2014-04-01 07:30:00,19.743364414600002
2014-04-01 07:35:00,20.0000294373
2014-04-01 07:40:00,20.7897018326
2014-04-01 07:45:00,19.4704638658
2014-04-01 07:50:00,21.455544130699998
2014-04-01 07:55:00,18.1171255391
2014-04-01 08:00:00,19.7590567801
2014-04-01 08:05:00,20.0439673999
2014-04-01 08:10:00,20.4281289531
2014-04-01 08:15:00,19.1042876495
2014-04-01 08:20:00,19.7099198839
