Detector,Profile,File,Threshold,Score,TP,TN,FP,FN,Total_Count
numenta,reward_low_FN_rate,artificialNoAnomaly/art_daily_small_noise.csv,0.5,-0.11,0,3427,1,0,4032
numenta,reward_low_FN_rate,realAWSCloudwatch/ec2_disk_write_bytes_c0d644.csv,0.5,-0.338868818772,4,3022,1,401,4032
numenta,reward_low_FN_rate,realTweets/Twitter_volume_FB.csv,0.5,1.38958392964,2,13498,3,1580,15833
numenta,reward_low_FN_rate,realTweets/Twitter_volume_IBM.csv,0.5,-0.843682145765,3,13529,24,1587,15893
numenta,reward_low_FN_rate,realTweets/Twitter_volume_AAPL.csv,0.5,0.209613757174,5,13557,7,1583,15902
numenta,reward_low_FN_rate,realTraffic/occupancy_6005.csv,0.5,0.732622001756,1,1783,1,238,2380
numenta,reward_low_FN_rate,artificialWithAnomaly/art_load_balancer_spikes.csv,0.5,0.624788146524,5,3022,3,398,4032
numenta,reward_low_FN_rate,realAWSCloudwatch/ec2_cpu_utilization_ac20cd.csv,0.5,0.875727409493,1,3025,0,402,4032
numenta,reward_low_FN_rate,realKnownCause/cpu_utilization_asg_misconfiguration.csv,0.5,-0.683201033126,28,15786,15,1471,18050
numenta,reward_low_FN_rate,realAdExchange/exchange-2_cpc_results.csv,0.5,0.527598742377,1,1215,3,162,1624
numenta,reward_low_FN_rate,realTraffic/occupancy_t4013.csv,0.5,1.6150312654,2,1874,1,248,2500
numenta,reward_low_FN_rate,realTraffic/speed_6005.csv,0.5,0.509318715936,2,1883,3,237,2500
numenta,reward_low_FN_rate,artificialNoAnomaly/art_noisy.csv,0.5,0.0,0,3428,0,0,4032
numenta,reward_low_FN_rate,realTraffic/TravelTime_451.csv,0.5,0.568159134461,1,1621,0,216,2162
numenta,reward_low_FN_rate,realAWSCloudwatch/ec2_cpu_utilization_53ea38.csv,0.5,0.969846864538,3,3020,6,399,4032
numenta,reward_low_FN_rate,realTweets/Twitter_volume_GOOG.csv,0.5,-0.931700698166,4,13653,7,1428,15842
numenta,reward_low_FN_rate,realTraffic/speed_t4013.csv,0.5,1.76462491465,4,1869,2,246,2495
numenta,reward_low_FN_rate,realTweets/Twitter_volume_CRM.csv,0.5,-3.13953970147,1,13559,0,1592,15902
numenta,reward_low_FN_rate,realAWSCloudwatch/ec2_cpu_utilization_fe7f93.csv,0.5,-0.276662451307,2,3023,0,403,4032
numenta,reward_low_FN_rate,realAWSCloudwatch/ec2_cpu_utilization_825cc2.csv,0.5,0.932748739974,5,3084,1,338,4032
numenta,reward_low_FN_rate,realAWSCloudwatch/ec2_network_in_257a54.csv,0.5,0.855326299622,1,3025,0,402,4032
numenta,reward_low_FN_rate,realAWSCloudwatch/grok_asg_anomaly.csv,0.5,2.01673126541,6,3456,7,459,4621
numenta,reward_low_FN_rate,realKnownCause/ambient_temperature_system_failure.csv,0.5,1.55015011752,3,5789,2,723,7267
numenta,reward_low_FN_rate,realTweets/Twitter_volume_CVS.csv,0.5,2.08919888007,6,13571,6,1520,15853
numenta,reward_low_FN_rate,artificialWithAnomaly/art_daily_jumpsdown.csv,0.5,0.765597470042,2,3024,1,401,4032
numenta,reward_low_FN_rate,realAdExchange/exchange-2_cpm_results.csv,0.5,-4.0,0,1219,0,162,1624
numenta,reward_low_FN_rate,realAWSCloudwatch/ec2_cpu_utilization_c6585a.csv,0.5,-0.55,0,3423,5,0,4032
numenta,reward_low_FN_rate,realAWSCloudwatch/ec2_disk_write_bytes_1ef3de.csv,0.5,0.704645672662,2,3546,2,471,4730
numenta,reward_low_FN_rate,realAWSCloudwatch/ec2_cpu_utilization_5f5533.csv,0.5,1.71603136566,3,3026,0,399,4032
numenta,reward_low_FN_rate,realAWSCloudwatch/ec2_cpu_utilization_77c1ca.csv,0.5,0.820132231732,6,3022,3,397,4032
numenta,reward_low_FN_rate,realTraffic/TravelTime_387.csv,0.5,-3.65394759286,1,1872,4,248,2500
numenta,reward_low_FN_rate,realTweets/Twitter_volume_PFE.csv,0.5,2.90485756651,8,13513,7,1580,15858
numenta,reward_low_FN_rate,artificialNoAnomaly/art_daily_no_noise.csv,0.5,-0.44,0,3424,4,0,4032
numenta,reward_low_FN_rate,realAdExchange/exchange-4_cpm_results.csv,0.5,-2.51819976221,2,1231,2,162,1643
numenta,reward_low_FN_rate,realAWSCloudwatch/elb_request_count_8c0756.csv,0.5,1.59512530486,2,3025,1,400,4032
