Detector,Profile,File,Threshold,Score,TP,TN,FP,FN,Total_Count
numenta,reward_low_FP_rate,artificialNoAnomaly/art_daily_small_noise.csv,0.5248046875,0.0,0,3428,0,0,4032
numenta,reward_low_FP_rate,realAWSCloudwatch/ec2_disk_write_bytes_c0d644.csv,0.5248046875,0.208369799075,5,3020,3,400,4032
numenta,reward_low_FP_rate,realTweets/Twitter_volume_FB.csv,0.5248046875,1.06048222172,3,13498,3,1579,15833
numenta,reward_low_FP_rate,realTweets/Twitter_volume_IBM.csv,0.5248046875,-1.42694869883,6,13538,15,1584,15893
numenta,reward_low_FP_rate,realTweets/Twitter_volume_AAPL.csv,0.5248046875,0.608286548505,11,13557,7,1577,15902
numenta,reward_low_FP_rate,realTraffic/occupancy_6005.csv,0.5248046875,0.641272490375,1,1783,1,238,2380
numenta,reward_low_FP_rate,artificialWithAnomaly/art_load_balancer_spikes.csv,0.5248046875,0.514788146524,3,3023,2,400,4032
numenta,reward_low_FP_rate,realAWSCloudwatch/ec2_cpu_utilization_ac20cd.csv,0.5248046875,0.875727409493,3,3025,0,400,4032
numenta,reward_low_FP_rate,realKnownCause/cpu_utilization_asg_misconfiguration.csv,0.5248046875,-1.89304887591,24,15788,13,1475,18050
numenta,reward_low_FP_rate,realAdExchange/exchange-2_cpc_results.csv,0.5248046875,-1.44,0,1216,2,163,1624
numenta,reward_low_FP_rate,realTraffic/occupancy_t4013.csv,0.5248046875,1.0760251845,5,1872,3,245,2500
numenta,reward_low_FP_rate,realTraffic/speed_6005.csv,0.5248046875,0.402622001756,4,1884,2,235,2500
numenta,reward_low_FP_rate,artificialNoAnomaly/art_noisy.csv,0.5248046875,0.0,0,3428,0,0,4032
numenta,reward_low_FP_rate,realTraffic/TravelTime_451.csv,0.5248046875,0.568159134461,1,1621,0,216,2162
numenta,reward_low_FP_rate,realAWSCloudwatch/ec2_cpu_utilization_53ea38.csv,0.5248046875,0.980976840312,3,3023,3,399,4032
numenta,reward_low_FP_rate,realTweets/Twitter_volume_GOOG.csv,0.5248046875,-0.701700438305,6,13653,7,1426,15842
numenta,reward_low_FP_rate,realTraffic/speed_t4013.csv,0.5248046875,1.9811376438,7,1871,0,243,2495
numenta,reward_low_FP_rate,realTweets/Twitter_volume_CRM.csv,0.5248046875,0.723575559502,5,13559,0,1588,15902
numenta,reward_low_FP_rate,realAWSCloudwatch/ec2_cpu_utilization_fe7f93.csv,0.5248046875,0.739634634561,2,3023,0,403,4032
numenta,reward_low_FP_rate,realAWSCloudwatch/ec2_cpu_utilization_825cc2.csv,0.5248046875,0.736537840284,8,3084,1,335,4032
numenta,reward_low_FP_rate,realAWSCloudwatch/ec2_network_in_257a54.csv,0.5248046875,0.86067182427,4,3025,0,399,4032
numenta,reward_low_FP_rate,realAWSCloudwatch/grok_asg_anomaly.csv,0.5248046875,1.48898954539,8,3456,7,457,4621
numenta,reward_low_FP_rate,realKnownCause/ambient_temperature_system_failure.csv,0.5248046875,0.664103248493,4,5786,5,722,7267
numenta,reward_low_FP_rate,realTweets/Twitter_volume_CVS.csv,0.5248046875,1.87550622489,9,13573,4,1517,15853
numenta,reward_low_FP_rate,artificialWithAnomaly/art_daily_jumpsdown.csv,0.5248046875,0.638908670438,2,3024,1,401,4032
