timestamp,value,anomaly_score,label,S(t)_standard,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate
2014-04-02 14:29:00,0.066,0.13736273278930622,0,-0.11,-0.22,-0.11
2014-04-02 14:34:00,0.066,0.1063751664525861,0,-0.11,-0.22,-0.11
2014-04-02 14:39:00,0.068,0.11694604371610325,0,-0.11,-0.22,-0.11
2014-04-02 14:44:00,0.134,0.3278470766359811,0,-0.11,-0.22,-0.11
2014-04-02 14:49:00,0.066,0.061140541006389985,0,-0.11,-0.22,-0.11
2014-04-02 14:54:00,0.066,0.02528170779542344,0,-0.11,-0.22,-0.11
2014-04-02 14:59:00,0.134,0.016354979810943526,0,-0.11,-0.22,-0.11
2014-04-02 15:04:00,0.066,0.01056604483079998,0,-0.11,-0.22,-0.11
2014-04-02 15:09:00,0.068,0.009697382595652336,0,-0.11,-0.22,-0.11
2014-04-02 15:14:00,0.066,0.0015234683647676328,0,-0.11,-0.22,-0.11
2014-04-02 15:19:00,0.066,0.0013094148401164294,0,-0.11,-0.22,-0.11
2014-04-02 15:24:00,0.134,0.008517234799220121,0,-0.11,-0.22,-0.11
2014-04-02 15:29:00,0.066,0.007942284367131736,0,-0.11,-0.22,-0.11
2014-04-02 15:34:00,0.068,0.0076390802873816934,0,-0.11,-0.22,-0.11
2014-04-02 15:39:00,0.066,0.0014079655673641669,0,-0.11,-0.22,-0.11
2014-04-02 15:44:00,0.132,0.007249708850222246,0,-0.11,-0.22,-0.11
2014-04-02 15:49:00,0.066,0.006913591187937107,0,-0.11,-0.22,-0.11
2014-04-02 15:54:00,0.068,0.006710747033336073,0,-0.11,-0.22,-0.11
2014-04-02 15:59:00,0.132,0.0064483872584244475,0,-0.11,-0.22,-0.11
2014-04-02 16:04:00,0.066,0.006042767852249943,0,-0.11,-0.22,-0.11
2014-04-02 16:09:00,0.066,0.005899421688687512,0,-0.11,-0.22,-0.11
2014-04-02 16:14:00,0.066,0.0055970810659737285,0,-0.11,-0.22,-0.11
2014-04-02 16:19:00,0.066,0.005326480161375324,0,-0.11,-0.22,-0.11
2014-04-02 16:24:00,0.134,0.005102993855627624,0,-0.11,-0.22,-0.11
2014-04-02 16:29:00,0.066,0.004985729624429669,0,-0.11,-0.22,-0.11
2014-04-02 16:34:00,0.066,0.004680391046283372,0,-0.11,-0.22,-0.11
2014-04-02 16:39:00,0.066,0.0010600966668042886,0,-0.11,-0.22,-0.11
2014-04-02 16:44:00,0.066,0.001010493556179326,0,-0.11,-0.22,-0.11
2014-04-02 16:49:00,0.132,0.004479573477296994,0,-0.11,-0.22,-0.11
2014-04-02 16:54:00,0.068,0.004293837499648068,0,-0.11,-0.22,-0.11
2014-04-02 16:59:00,0.134,0.004159654163675586,0,-0.11,-0.22,-0.11
2014-04-02 17:04:00,0.066,0.003974956825548548,0,-0.11,-0.22,-0.11
2014-04-02 17:09:00,0.066,0.003814872515877809,0,-0.11,-0.22,-0.11
2014-04-02 17:14:00,0.068,0.0010789049805529085,0,-0.11,-0.22,-0.11
2014-04-02 17:19:00,0.066,0.0009972808076425532,0,-0.11,-0.22,-0.11
2014-04-02 17:24:00,0.134,0.0035992070355012062,0,-0.11,-0.22,-0.11
2014-04-02 17:29:00,0.066,0.0035113031666411665,0,-0.11,-0.22,-0.11
2014-04-02 17:34:00,0.068,0.0033817004491077385,0,-0.11,-0.22,-0.11
2014-04-02 17:39:00,0.068,0.0010494916939828847,0,-0.11,-0.22,-0.11
2014-04-02 17:44:00,0.134,0.0032163504030080503,0,-0.11,-0.22,-0.11
2014-04-02 17:49:00,0.066,0.003128634325430868,0,-0.11,-0.22,-0.11
2014-04-02 17:54:00,0.2,0.058352453816975736,0,-0.11,-0.22,-0.11
2014-04-02 17:59:00,0.066,0.0019910922671644293,0,-0.11,-0.22,-0.11
2014-04-02 18:04:00,0.068,0.0016130029347454222,0,-0.11,-0.22,-0.11
2014-04-02 18:09:00,0.068,0.0002063673696302004,0,-0.11,-0.22,-0.11
2014-04-02 18:14:00,0.132,0.0013498976734158676,0,-0.11,-0.22,-0.11
2014-04-02 18:19:00,0.066,0.0012348572717806876,0,-0.11,-0.22,-0.11
2014-04-02 18:24:00,0.066,0.001221901167985373,0,-0.11,-0.22,-0.11
2014-04-02 18:29:00,0.066,0.0002901375979139642,0,-0.11,-0.22,-0.11
2014-04-02 18:34:00,0.134,0.0011117534995661589,0,-0.11,-0.22,-0.11
2014-04-02 18:39:00,0.068,0.001058437891874875,0,-0.11,-0.22,-0.11
2014-04-02 18:44:00,0.066,0.0009963315708162446,0,-0.11,-0.22,-0.11
