timestamp,value,anomaly_score,label,S(t)_standard,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate
2014-02-14 14:27:00,51.846000000000004,0.09150619602084728,0,-0.11,-0.22,-0.11
2014-02-14 14:32:00,44.508,0.18132844213992627,0,-0.11,-0.22,-0.11
2014-02-14 14:37:00,41.244,0.2948722600003882,0,-0.11,-0.22,-0.11
2014-02-14 14:42:00,48.56800000000001,0.04686602055548331,0,-0.11,-0.22,-0.11
2014-02-14 14:47:00,46.714,0.061326722586859526,0,-0.11,-0.22,-0.11
2014-02-14 14:52:00,44.986000000000004,0.045347987549703074,0,-0.11,-0.22,-0.11
2014-02-14 14:57:00,49.108000000000004,0.044450589379936636,0,-0.11,-0.22,-0.11
2014-02-14 15:02:00,40.47,0.1211895994635213,0,-0.11,-0.22,-0.11
2014-02-14 15:07:00,53.403999999999996,0.05513498517901619,0,-0.11,-0.22,-0.11
2014-02-14 15:12:00,45.4,0.02877524916709008,0,-0.11,-0.22,-0.11
2014-02-14 15:17:00,43.216,0.034302629933995236,0,-0.11,-0.22,-0.11
2014-02-14 15:22:00,49.72,0.03968388993481094,0,-0.11,-0.22,-0.11
2014-02-14 15:27:00,46.37,0.02763930031283466,0,-0.11,-0.22,-0.11
2014-02-14 15:32:00,43.756,0.03529764805308228,0,-0.11,-0.22,-0.11
2014-02-14 15:37:00,47.582,0.04381942646463339,0,-0.11,-0.22,-0.11
2014-02-14 15:42:00,40.738,0.0408383518432764,0,-0.11,-0.22,-0.11
2014-02-14 15:47:00,51.216,0.02789640330711344,0,-0.11,-0.22,-0.11
2014-02-14 15:52:00,46.31399999999999,0.041049400019318484,0,-0.11,-0.22,-0.11
2014-02-14 15:57:00,45.0,0.0413223229203103,0,-0.11,-0.22,-0.11
2014-02-14 16:02:00,50.224,0.031187292921025345,0,-0.11,-0.22,-0.11
2014-02-14 16:07:00,48.096000000000004,0.04327870749296739,0,-0.11,-0.22,-0.11
2014-02-14 16:12:00,43.544,0.03873984437525476,0,-0.11,-0.22,-0.11
2014-02-14 16:17:00,48.85,0.0338151509925827,0,-0.11,-0.22,-0.11
2014-02-14 16:22:00,40.942,0.03490821450787111,0,-0.11,-0.22,-0.11
2014-02-14 16:27:00,52.58600000000001,0.04374225148147538,0,-0.11,-0.22,-0.11
2014-02-14 16:32:00,45.802,0.034810357815701284,0,-0.11,-0.22,-0.11
2014-02-14 16:37:00,43.122,0.03395985242116052,0,-0.11,-0.22,-0.11
2014-02-14 16:42:00,50.773999999999994,0.03060105039058999,0,-0.11,-0.22,-0.11
2014-02-14 16:47:00,46.262,0.04928631303242542,0,-0.11,-0.22,-0.11
2014-02-14 16:52:00,43.052,0.03996610246007962,0,-0.11,-0.22,-0.11
