Detector,Profile,File,Threshold,Score,TP,TN,FP,FN,Total_Count
windowedGaussian,reward_low_FN_rate,artificialWithAnomaly/art_increase_spike_density.csv,1.0,-2.0,0,3025,0,403,4032
windowedGaussian,reward_low_FN_rate,realTraffic/speed_t4013.csv,1.0,1.76631783122,14,1871,0,236,2495
windowedGaussian,reward_low_FN_rate,artificialNoAnomaly/art_daily_perfect_square_wave.csv,1.0,0.0,0,3428,0,0,4032
windowedGaussian,reward_low_FN_rate,realTweets/Twitter_volume_PFE.csv,1.0,-0.73442000651,7,13508,12,1581,15858
windowedGaussian,reward_low_FN_rate,realTraffic/occupancy_t4013.csv,1.0,1.72522152023,3,1875,0,247,2500
windowedGaussian,reward_low_FN_rate,realTraffic/TravelTime_387.csv,1.0,-3.79598133079,1,1870,6,248,2500
windowedGaussian,reward_low_FN_rate,realAWSCloudwatch/ec2_disk_write_bytes_c0d644.csv,1.0,-2.09599853032,13,3004,19,392,4032
windowedGaussian,reward_low_FN_rate,realTraffic/TravelTime_451.csv,1.0,-2.0,0,1621,0,217,2162
windowedGaussian,reward_low_FN_rate,artificialWithAnomaly/art_daily_jumpsdown.csv,1.0,-2.0,0,3025,0,403,4032
windowedGaussian,reward_low_FN_rate,realAWSCloudwatch/grok_asg_anomaly.csv,1.0,2.37942230674,69,3460,3,396,4621
windowedGaussian,reward_low_FN_rate,realAWSCloudwatch/ec2_cpu_utilization_5f5533.csv,1.0,-4.0,0,3026,0,402,4032
windowedGaussian,reward_low_FN_rate,realKnownCause/rogue_agent_key_updown.csv,1.0,-2.3964908955,1,4027,8,529,5315
windowedGaussian,reward_low_FN_rate,realTweets/Twitter_volume_AAPL.csv,1.0,1.51399683626,42,13540,24,1546,15902
windowedGaussian,reward_low_FN_rate,realAWSCloudwatch/ec2_disk_write_bytes_1ef3de.csv,1.0,-4.19089678552,9,3500,48,464,4730
windowedGaussian,reward_low_FN_rate,realTweets/Twitter_volume_IBM.csv,1.0,-0.799109479229,14,13528,25,1576,15893
windowedGaussian,reward_low_FN_rate,realKnownCause/ec2_request_latency_system_failure.csv,1.0,2.02150685678,8,3082,0,338,4032
