Detector,Profile,File,Threshold,Score,TP,TN,FP,FN,Total_Count
windowedGaussian,standard,artificialWithAnomaly/art_increase_spike_density.csv,1.0,-1.0,0,3025,0,403,4032
windowedGaussian,standard,realTraffic/speed_t4013.csv,1.0,-2.0,0,1871,0,250,2495
windowedGaussian,standard,artificialNoAnomaly/art_daily_perfect_square_wave.csv,1.0,0.0,0,3428,0,0,4032
windowedGaussian,standard,realTweets/Twitter_volume_PFE.csv,1.0,0.26557999349038663,7,13508,12,1581,15858
windowedGaussian,standard,realTraffic/occupancy_t4013.csv,1.0,1.725221520228401,3,1875,0,247,2500
windowedGaussian,standard,realTraffic/TravelTime_387.csv,1.0,-1.7959813307852819,1,1870,6,248,2500
windowedGaussian,standard,realAWSCloudwatch/ec2_disk_write_bytes_c0d644.csv,1.0,-1.0959985303155564,13,3004,19,392,4032
windowedGaussian,standard,realTraffic/TravelTime_451.csv,1.0,-1.0,0,1621,0,217,2162
windowedGaussian,standard,artificialWithAnomaly/art_daily_jumpsdown.csv,1.0,-1.0,0,3025,0,403,4032
windowedGaussian,standard,realAWSCloudwatch/grok_asg_anomaly.csv,1.0,-1.247930964293478,1,3462,1,464,4621
windowedGaussian,standard,realAWSCloudwatch/ec2_cpu_utilization_5f5533.csv,1.0,-2.0,0,3026,0,402,4032
windowedGaussian,standard,realKnownCause/rogue_agent_key_updown.csv,1.0,-1.3964908955014117,1,4027,8,529,5315
windowedGaussian,standard,realTweets/Twitter_volume_AAPL.csv,1.0,1.5139968362565832,42,13540,24,1546,15902
windowedGaussian,standard,realAWSCloudwatch/ec2_disk_write_bytes_1ef3de.csv,1.0,-4.190896785522053,9,3500,48,464,4730
windowedGaussian,standard,realTweets/Twitter_volume_IBM.csv,1.0,-0.7991094792289368,14,13528,25,1576,15893
windowedGaussian,standard,realKnownCause/ec2_request_latency_system_failure.csv,1.0,-0.06591011872780705,3,3082,0,343,4032
windowedGaussian,standard,realAWSCloudwatch/ec2_cpu_utilization_24ae8d.csv,1.0,-1.266678759349383,2,3015,11,400,4032
windowedGaussian,standard,realAdExchange/exchange-4_cpm_results.csv,1.0,1.274710362684976,4,1230,3,160,1643
windowedGaussian,standard,realTweets/Twitter_volume_CVS.csv,1.0,0.77368206139354,22,13559,18,1504,15853
