timestamp,value,anomaly_score,label,S(t)_standard,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate
2011-07-01 00:15:01,0.102708933718,0.09150619602084728,0,-0.11,-0.22,-0.11
2011-07-01 01:15:01,0.06803872889769999,0.1088099221210578,0,-0.11,-0.22,-0.11
2011-07-01 02:15:01,0.0779940923738,0.044179365515911936,0,-0.11,-0.22,-0.11
2011-07-01 03:15:01,0.0776821504362,0.03803401219711628,0,-0.11,-0.22,-0.11
2011-07-01 04:15:01,0.0779655822725,0.05112418561723088,0,-0.11,-0.22,-0.11
2011-07-01 05:15:01,0.07823870220160001,0.03766438683317986,0,-0.11,-0.22,-0.11
2011-07-01 06:15:01,0.0764376321353,0.03803484159888229,0,-0.11,-0.22,-0.11
2011-07-01 07:15:01,0.08136040308239999,0.026668439434146964,0,-0.11,-0.22,-0.11
2011-07-01 08:15:01,0.0740671641791,0.033807295183184136,0,-0.11,-0.22,-0.11
2011-07-01 09:15:01,0.0881683168317,0.02775811481689509,0,-0.11,-0.22,-0.11
2011-07-01 10:15:01,0.100271186441,0.03719597702669065,0,-0.11,-0.22,-0.11
2011-07-01 11:15:01,0.145846153846,0.2561816492499657,0,-0.11,-0.22,-0.11
2011-07-01 12:15:01,0.148755760369,0.024341829419323942,0,-0.11,-0.22,-0.11
2011-07-01 13:15:01,0.129252873563,0.027441611099378455,0,-0.11,-0.22,-0.11
2011-07-01 14:15:01,0.133892733564,0.039239322193646224,0,-0.11,-0.22,-0.11
2011-07-01 15:15:01,0.08897213855419997,0.02544278716269364,0,-0.11,-0.22,-0.11
2011-07-01 16:15:01,0.101374045802,0.02146058509445189,0,-0.11,-0.22,-0.11
2011-07-01 17:15:01,0.0847703289882,0.03087087503744205,0,-0.11,-0.22,-0.11
2011-07-01 18:15:01,0.07716263995289999,0.0329557049845097,0,-0.11,-0.22,-0.11
2011-07-01 19:15:01,0.0938016019717,0.019384305468494213,0,-0.11,-0.22,-0.11
2011-07-01 20:15:01,0.17896278933499998,0.16994255221228946,0,-0.11,-0.22,-0.11
2011-07-01 21:15:01,0.0584133611691,0.04606584519551072,0,-0.11,-0.22,-0.11
2011-07-01 22:15:01,0.316660628019,0.16738783363167012,0,-0.11,-0.22,-0.11
2011-07-01 23:15:01,0.585524215008,0.06336289970709885,0,-0.11,-0.22,-0.11
2011-07-02 00:15:01,0.54060629317,0.04952973402474821,0,-0.11,-0.22,-0.11
2011-07-02 01:15:01,0.157337024918,0.016841895214533546,0,-0.11,-0.22,-0.11
